"y", "y+", "Y+ch", "Y+hw", "Y+tl", "<u>", "<u>_f", "u+", "U+vd", "U+vs", "U+tl", "<rho>", "<P>", "<T>", "<T>_f", "mu", "<u''u''>_f", "<v''v''>_f", "<w''w''>_f", "<u''v''>_f", "<rho*u''u''>/tau_w", "<rho*v''v''>/tau_w", "<rho*w''w''>/tau_w", "<rho*u''v''>/tau_w", "<rho'rho'>", "<P'P'>", "<T''T''>_f", "<T''v''>_f",
+3.14761728e-01, +3.05849826e+02, +2.34688720e+02, +2.14713374e+02, +1.89550145e+02, +9.70086803e-01, +9.69775054e-01, +2.25722631e+01, +2.00714179e+01, +2.71542198e+01, +1.82912608e+01, +9.93749584e-01, +3.59947432e-01, +1.46529359e+00, +1.46525717e+00, +8.59232906e-05, +6.91043383e-03, +2.52271049e-03, +3.55552664e-03, -1.83038118e-03, +2.54890135e+00, +9.30497323e-01, +1.31144974e+00, -6.75132875e-01, +1.57389210e-04, +2.60341122e-05, +1.99262338e-04, -2.89611622e-04,
+3.19989381e-01, +3.10929468e+02, +2.38502471e+02, +2.18173652e+02, +1.92647099e+02, +9.72570116e-01, +9.72267664e-01, +2.26300455e+01, +2.01191088e+01, +2.72311818e+01, +1.83381830e+01, +9.93562753e-01, +3.59962651e-01, +1.46562862e+00, +1.46559466e+00, +8.59380245e-05, +6.85479885e-03, +2.50820498e-03, +3.53013562e-03, -1.81698740e-03, +2.52790514e+00, +9.24973057e-01, +1.30183951e+00, -6.70066602e-01, +1.54063727e-04, +2.57360101e-05, +1.94144640e-04, -2.84290735e-04,
+3.25263134e-01, +3.16053905e+02, +2.42349200e+02, +2.21663792e+02, +1.95770897e+02, +9.75048385e-01, +9.74754991e-01, +2.26877106e+01, +2.01666983e+01, +2.73080006e+01, +1.83850108e+01, +9.93378459e-01, +3.59977505e-01, +1.46595865e+00, +1.46592704e+00, +8.59525378e-05, +6.79933947e-03, +2.49342443e-03, +3.50446132e-03, -1.80338478e-03, +2.50698778e+00, +9.19351741e-01, +1.29213165e+00, -6.64926885e-01, +1.50830214e-04, +2.54383187e-05, +1.89170817e-04, -2.79040324e-04,
+3.30583031e-01, +3.21223178e+02, +2.46228936e+02, +2.25183827e+02, +1.98921930e+02, +9.77521090e-01, +9.77236574e-01, +2.27452462e+01, +2.02141766e+01, +2.73846598e+01, +1.84317400e+01, +9.93200206e-01, +3.59993268e-01, +1.46628369e+00, +1.46625433e+00, +8.59668307e-05, +6.74425053e-03, +2.47832713e-03, +3.47859274e-03, -1.78964459e-03, +2.48622970e+00, +9.13621239e-01, +1.28236348e+00, -6.59742326e-01, +1.47681483e-04, +2.51417225e-05, +1.84328420e-04, -2.73856328e-04,
+3.35949107e-01, +3.26437324e+02, +2.50141703e+02, +2.28733786e+02, +2.02099851e+02, +9.79987646e-01, +9.79711797e-01, +2.28026388e+01, +2.02615327e+01, +2.74611410e+01, +1.84783538e+01, +9.93024465e-01, +3.60008766e-01, +1.46660413e+00, +1.46657694e+00, +8.59809211e-05, +6.68957846e-03, +2.46287036e-03, +3.45255705e-03, -1.77580756e-03, +2.46563880e+00, +9.07762537e-01, +1.27254037e+00, -6.54525548e-01, +1.44604488e-04, +2.48450221e-05, +1.79591982e-04, -2.68711730e-04,
+3.41361388e-01, +3.31696366e+02, +2.54087520e+02, +2.32313688e+02, +2.05304961e+02, +9.82448153e-01, +9.82180803e-01, +2.28598906e+01, +2.03087685e+01, +2.75374470e+01, +1.85248583e+01, +9.92854327e-01, +3.60025240e-01, +1.46692047e+00, +1.46689537e+00, +8.59948298e-05, +6.63515162e-03, +2.44701037e-03, +3.42646080e-03, -1.76186340e-03, +2.44515919e+00, +9.01762349e-01, +1.26270545e+00, -6.49274762e-01, +1.41577770e-04, +2.45479384e-05, +1.74950333e-04, -2.63588969e-04,
+3.46819891e-01, +3.37000321e+02, +2.58066394e+02, +2.35923548e+02, +2.08536939e+02, +9.84903212e-01, +9.84644132e-01, +2.29170156e+01, +2.03558957e+01, +2.76135963e+01, +1.85712600e+01, +9.92686508e-01, +3.60041525e-01, +1.46723279e+00, +1.46720970e+00, +8.60085615e-05, +6.58089542e-03, +2.43073197e-03, +3.40040404e-03, -1.74779518e-03, +2.42475500e+00, +8.95612091e-01, +1.25289131e+00, -6.43981529e-01, +1.38604632e-04, +2.42496455e-05, +1.70410903e-04, -2.58505403e-04,
+3.52324621e-01, +3.42349195e+02, +2.62078330e+02, +2.39563375e+02, +2.11796179e+02, +9.87353095e-01, +9.87102106e-01, +2.29740202e+01, +2.04029197e+01, +2.76895972e+01, +1.86175698e+01, +9.92524303e-01, +3.60058762e-01, +1.46754088e+00, +1.46751973e+00, +8.60221060e-05, +6.52689098e-03, +2.41406039e-03, +3.37439480e-03, -1.73360414e-03, +2.40446391e+00, +8.89324047e-01, +1.24310496e+00, -6.38648418e-01, +1.35686748e-04, +2.39514512e-05, +1.65980926e-04, -2.53483217e-04,
+3.57875577e-01, +3.47742986e+02, +2.66123323e+02, +2.43233172e+02, +2.15082404e+02, +9.89797473e-01, +9.89554418e-01, +2.30308967e+01, +2.04498341e+01, +2.77654391e+01, +1.86637773e+01, +9.92364597e-01, +3.60075744e-01, +1.46784441e+00, +1.46782512e+00, +8.60354497e-05, +6.47293163e-03, +2.39705375e-03, +3.34840340e-03, -1.71926877e-03, +2.38420194e+00, +8.82916819e-01, +1.23333141e+00, -6.33265447e-01, +1.32827269e-04, +2.36535967e-05, +1.61666554e-04, -2.48532408e-04,
+3.63472745e-01, +3.53181680e+02, +2.70201363e+02, +2.46932935e+02, +2.18395979e+02, +9.92235556e-01, +9.92000394e-01, +2.30876267e+01, +2.04966241e+01, +2.78410973e+01, +1.87098727e+01, +9.92210409e-01, +3.60093519e-01, +1.46814318e+00, +1.46812568e+00, +8.60485834e-05, +6.41847420e-03, +2.37979848e-03, +3.32227566e-03, -1.70477824e-03, +2.36377608e+00, +8.76424920e-01, +1.22351754e+00, -6.27830523e-01, +1.30022339e-04, +2.33574787e-05, +1.57471980e-04, -2.43655547e-04,
+3.69116102e-01, +3.58665256e+02, +2.74312434e+02, +2.50662654e+02, +2.21736588e+02, +9.94666566e-01, +9.94439240e-01, +2.31441922e+01, +2.05432747e+01, +2.79165474e+01, +1.87558372e+01, +9.92058537e-01, +3.60110878e-01, +1.46843699e+00, +1.46842121e+00, +8.60614982e-05, +6.36299936e-03, +2.36238759e-03, +3.29580484e-03, -1.69012274e-03, +2.34298729e+00, +8.69879722e-01, +1.21358316e+00, -6.22337970e-01, +1.27273839e-04, +2.30631990e-05, +1.53394909e-04, -2.38854305e-04,
+3.74805614e-01, +3.64193680e+02, +2.78456511e+02, +2.54422312e+02, +2.25104549e+02, +9.97090246e-01, +9.96870720e-01, +2.32005871e+01, +2.05897812e+01, +2.79917813e+01, +1.88016703e+01, +9.91911813e-01, +3.60128860e-01, +1.46872585e+00, +1.46871174e+00, +8.60741951e-05, +6.30618362e-03, +2.34488494e-03, +3.26869687e-03, -1.67529906e-03, +2.32172314e+00, +8.63307183e-01, +1.20342344e+00, -6.16788351e-01, +1.24573844e-04, +2.27717628e-05, +1.49415857e-04, -2.34118396e-04,
+3.80541238e-01, +3.69766911e+02, +2.82633564e+02, +2.58211883e+02, +2.28499429e+02, +9.99506109e-01, +9.99294285e-01, +2.32568000e+01, +2.06361342e+01, +2.80667835e+01, +1.88473571e+01, +9.91766866e-01, +3.60146350e-01, +1.46901021e+00, +1.46899773e+00, +8.60866937e-05, +6.24786923e-03, +2.32731896e-03, +3.24068484e-03, -1.66031860e-03, +2.29991762e+00, +8.56714776e-01, +1.19293601e+00, -6.11183729e-01, +1.21925783e-04, +2.24828014e-05, +1.45512174e-04, -2.29427596e-04,
+3.86322920e-01, +3.75384894e+02, +2.86843551e+02, +2.62031335e+02, +2.31921491e+02, +1.00191320e+00, +1.00170897e+00, +2.33128089e+01, +2.06823156e+01, +2.81415240e+01, +1.88928836e+01, +9.91626423e-01, +3.60164420e-01, +1.46929040e+00, +1.46927948e+00, +8.60990081e-05, +6.18801709e-03, +2.30968761e-03, +3.21174734e-03, -1.64516865e-03, +2.27756275e+00, +8.50104061e-01, +1.18211633e+00, -6.05521084e-01, +1.19333994e-04, +2.21963554e-05, +1.41688412e-04, -2.24784585e-04,
+3.92150593e-01, +3.81047568e+02, +2.91086426e+02, +2.65880628e+02, +2.35370403e+02, +1.00431115e+00, +1.00411431e+00, +2.33686050e+01, +2.07283184e+01, +2.82159913e+01, +1.89382387e+01, +9.91487692e-01, +3.60182030e-01, +1.46956633e+00, +1.46955691e+00, +8.61111345e-05, +6.12666202e-03, +2.29197927e-03, +3.18204728e-03, -1.62980861e-03, +2.25466491e+00, +8.43468304e-01, +1.17102107e+00, -5.99783745e-01, +1.16808834e-04, +2.19113515e-05, +1.37963422e-04, -2.20202239e-04,
+3.98024183e-01, +3.86754858e+02, +2.95362133e+02, +2.69759716e+02, +2.38846504e+02, +1.00670042e+00, +1.00651081e+00, +2.34241994e+01, +2.07741516e+01, +2.82901996e+01, +1.89834362e+01, +9.91353604e-01, +3.60200214e-01, +1.46983785e+00, +1.46982986e+00, +8.61230672e-05, +6.06389329e-03, +2.27419519e-03, +3.15187621e-03, -1.61423699e-03, +2.23126368e+00, +8.36810426e-01, +1.15976099e+00, -5.93972912e-01, +1.14345290e-04, +2.16281150e-05, +1.34337115e-04, -2.15675274e-04,
+4.03943601e-01, +3.92506678e+02, +2.99670610e+02, +2.73668545e+02, +2.42349427e+02, +1.00908134e+00, +1.00889877e+00, +2.34795993e+01, +2.08198214e+01, +2.83641585e+01, +1.90284780e+01, +9.91221325e-01, +3.60217939e-01, +1.47010497e+00, +1.47009834e+00, +8.61348053e-05, +5.99995651e-03, +2.25634978e-03, +3.12151179e-03, -1.59851889e-03, +2.20744298e+00, +8.30133266e-01, +1.14843487e+00, -5.88110815e-01, +1.11938968e-04, +2.13461536e-05, +1.30805203e-04, -2.11201532e-04,
+4.09908750e-01, +3.98302935e+02, +3.04011784e+02, +2.77607056e+02, +2.45879452e+02, +1.01145361e+00, +1.01127794e+00, +2.35347979e+01, +2.08653224e+01, +2.84378588e+01, +1.90733628e+01, +9.91093522e-01, +3.60236198e-01, +1.47036774e+00, +1.47036243e+00, +8.61463523e-05, +5.93501847e-03, +2.23845530e-03, +3.09099413e-03, -1.58271797e-03, +2.18327010e+00, +8.23443525e-01, +1.13706050e+00, -5.82222422e-01, +1.09581573e-04, +2.10661131e-05, +1.27362758e-04, -2.06781158e-04,
+4.15919519e-01, +4.04143520e+02, +3.08385578e+02, +2.81575179e+02, +2.49436167e+02, +1.01381718e+00, +1.01364826e+00, +2.35897941e+01, +2.09106536e+01, +2.85112984e+01, +1.91180850e+01, +9.90967332e-01, +3.60253984e-01, +1.47062632e+00, +1.47062226e+00, +8.61577143e-05, +5.86910317e-03, +2.22053088e-03, +3.06007964e-03, -1.56684614e-03, +2.15874745e+00, +8.16745799e-01, +1.12554489e+00, -5.76310384e-01, +1.07274093e-04, +2.07876108e-05, +1.24007891e-04, -2.02420009e-04,
+4.21975788e-01, +4.10028317e+02, +3.12791903e+02, +2.85572838e+02, +2.53019825e+02, +1.01617197e+00, +1.01600969e+00, +2.36445862e+01, +2.09558137e+01, +2.85844751e+01, +1.91626473e+01, +9.90845283e-01, +3.60272243e-01, +1.47088080e+00, +1.47087794e+00, +8.61688957e-05, +5.80226102e-03, +2.20260552e-03, +3.02848871e-03, -1.55091117e-03, +2.13389902e+00, +8.10052796e-01, +1.11378807e+00, -5.70378996e-01, +1.05014435e-04, +2.05108939e-05, +1.20734722e-04, -1.98123898e-04,
+4.28077425e-01, +4.15957197e+02, +3.17230665e+02, +2.89599951e+02, +2.56630015e+02, +1.01851749e+00, +1.01836170e+00, +2.36991624e+01, +2.10007931e+01, +2.86573728e+01, +1.92070359e+01, +9.90724624e-01, +3.60289985e-01, +1.47113122e+00, +1.47112950e+00, +8.61798983e-05, +5.73440483e-03, +2.18471110e-03, +2.99624981e-03, -1.53488712e-03, +2.10868671e+00, +8.03373916e-01, +1.10179737e+00, -5.64417089e-01, +1.02803117e-04, +2.02353563e-05, +1.17536240e-04, -1.93891586e-04,
+4.34224283e-01, +4.21930019e+02, +3.21701758e+02, +2.93656425e+02, +2.60266991e+02, +1.02085373e+00, +1.02070434e+00, +2.37535228e+01, +2.10455920e+01, +2.87299915e+01, +1.92512550e+01, +9.90607874e-01, +3.60308136e-01, +1.47137761e+00, +1.47137700e+00, +8.61907236e-05, +5.66526100e-03, +2.16686504e-03, +2.96364445e-03, -1.51870289e-03, +2.08301527e+00, +7.96717569e-01, +1.08967912e+00, -5.58399924e-01, +1.00636880e-04, +1.99615972e-05, +1.14410062e-04, -1.89720692e-04,
+4.40416208e-01, +4.27946631e+02, +3.26205070e+02, +2.97742160e+02, +2.63930341e+02, +1.02318104e+00, +1.02303792e+00, +2.38076753e+01, +2.10902169e+01, +2.88023415e+01, +1.92953069e+01, +9.90492497e-01, +3.60325793e-01, +1.47162006e+00, +1.47162050e+00, +8.62013749e-05, +5.59485116e-03, +2.14904158e-03, +2.93098973e-03, -1.50232709e-03, +2.05688724e+00, +7.90072170e-01, +1.07754705e+00, -5.52314499e-01, +9.85171696e-05, +1.96892513e-05, +1.11355103e-04, -1.85611701e-04,
+4.46653031e-01, +4.34006869e+02, +3.30740481e+02, +3.01857050e+02, +2.67620311e+02, +1.02549942e+00, +1.02536245e+00, +2.38616201e+01, +2.11346682e+01, +2.88744229e+01, +1.93391959e+01, +9.90381101e-01, +3.60343942e-01, +1.47185870e+00, +1.47186014e+00, +8.62118588e-05, +5.52355188e-03, +2.13117014e-03, +2.89839731e-03, -1.48578203e-03, +2.03044643e+00, +7.83413808e-01, +1.06544495e+00, -5.46170452e-01, +9.64458185e-05, +1.94187997e-05, +1.08368271e-04, -1.81563574e-04,
+4.52934572e-01, +4.40110560e+02, +3.35307858e+02, +3.06000981e+02, +2.71336482e+02, +1.02780934e+00, +1.02767832e+00, +2.39153679e+01, +2.11789546e+01, +2.89462496e+01, +1.93829269e+01, +9.90271332e-01, +3.60361762e-01, +1.47209368e+00, +1.47209608e+00, +8.62221815e-05, +5.45170997e-03, +2.11317112e-03, +2.86576954e-03, -1.46905922e-03, +2.00381538e+00, +7.76711308e-01, +1.05333429e+00, -5.39963328e-01, +9.44278496e-05, +1.91502347e-05, +1.05444781e-04, -1.77575968e-04,
+4.59260638e-01, +4.46257515e+02, +3.39907064e+02, +3.10173832e+02, +2.75079080e+02, +1.03011102e+00, +1.02998576e+00, +2.39689241e+01, +2.12230808e+01, +2.90178288e+01, +1.94265082e+01, +9.90165688e-01, +3.60380203e-01, +1.47232516e+00, +1.47232847e+00, +8.62323498e-05, +5.37958290e-03, +2.09498074e-03, +2.83290708e-03, -1.45214283e-03, +1.97709361e+00, +7.69943157e-01, +1.04114438e+00, -5.33688646e-01, +9.24594153e-05, +1.88838847e-05, +1.02580996e-04, -1.73642315e-04,
+4.65631025e-01, +4.52447536e+02, +3.44537950e+02, +3.14375472e+02, +2.78847623e+02, +1.03240304e+00, +1.03228328e+00, +2.40222554e+01, +2.12670193e+01, +2.90891158e+01, +1.94699084e+01, +9.90061638e-01, +3.60398399e-01, +1.47255337e+00, +1.47255754e+00, +8.62423739e-05, +5.30743904e-03, +2.07659282e-03, +2.79965130e-03, -1.43506467e-03, +1.95037447e+00, +7.63105065e-01, +1.02881416e+00, -5.27356693e-01, +9.05334411e-05, +1.86186456e-05, +9.97764554e-05, -1.69749723e-04,
+4.72045515e-01, +4.58680411e+02, +3.49200358e+02, +3.18605765e+02, +2.82642285e+02, +1.03468358e+00, +1.03456911e+00, +2.40753198e+01, +2.13107357e+01, +2.91600543e+01, +1.95130967e+01, +9.89961326e-01, +3.60417161e-01, +1.47277841e+00, +1.47278341e+00, +8.62522587e-05, +5.23534453e-03, +2.05805261e-03, +2.76610740e-03, -1.41784551e-03, +1.92368630e+00, +7.56215295e-01, +1.01638447e+00, -5.20976215e-01, +8.86363303e-05, +1.83538442e-05, +9.70322655e-05, -1.65881552e-04,
+4.78503879e-01, +4.64955918e+02, +3.53894123e+02, +3.22864563e+02, +2.86462611e+02, +1.03695172e+00, +1.03684235e+00, +2.41280955e+01, +2.13542121e+01, +2.92306148e+01, +1.95560517e+01, +9.89862288e-01, +3.60435575e-01, +1.47300022e+00, +1.47300601e+00, +8.62620011e-05, +5.16327018e-03, +2.03943096e-03, +2.73244387e-03, -1.40047608e-03, +1.89701334e+00, +7.49297947e-01, +1.00391463e+00, -5.14542474e-01, +8.67589361e-05, +1.80881554e-05, +9.43448254e-05, -1.62027732e-04,
+4.85005874e-01, +4.71273822e+02, +3.58619068e+02, +3.27151712e+02, +2.90308841e+02, +1.03920772e+00, +1.03910331e+00, +2.41805886e+01, +2.13974535e+01, +2.93008053e+01, +1.95987824e+01, +9.89766796e-01, +3.60454405e-01, +1.47321853e+00, +1.47322507e+00, +8.62715895e-05, +5.09135411e-03, +2.02079230e-03, +2.69866807e-03, -1.38292517e-03, +1.87041053e+00, +7.42378377e-01, +9.91409567e-01, -5.08045159e-01, +8.48993550e-05, +1.78216731e-05, +9.17189154e-05, -1.58204259e-04,
+4.91551247e-01, +4.77633875e+02, +3.63375011e+02, +3.31467049e+02, +2.94180594e+02, +1.04145244e+00, +1.04135291e+00, +2.42328195e+01, +2.14404769e+01, +2.93706529e+01, +1.96413029e+01, +9.89672772e-01, +3.60472809e-01, +1.47343300e+00, +1.47344026e+00, +8.62810090e-05, +5.01986107e-03, +2.00216429e-03, +2.66476577e-03, -1.36518477e-03, +1.84397095e+00, +7.35465131e-01, +9.78861885e-01, -5.01480224e-01, +8.30644203e-05, +1.75543182e-05, +8.91562122e-05, -1.54435231e-04,
+4.98139730e-01, +4.84035816e+02, +3.68161760e+02, +3.35810404e+02, +2.98078061e+02, +1.04368571e+00, +1.04359099e+00, +2.42847838e+01, +2.14832786e+01, +2.94401515e+01, +1.96836133e+01, +9.89582435e-01, +3.60491603e-01, +1.47364365e+00, +1.47365158e+00, +8.62902606e-05, +4.94897069e-03, +1.98353201e-03, +2.63051018e-03, -1.34733963e-03, +1.81776449e+00, +7.28554335e-01, +9.66190404e-01, -4.94879902e-01, +8.12614465e-05, +1.72872973e-05, +8.66415820e-05, -1.50723838e-04,
+5.04771042e-01, +4.90479375e+02, +3.72979113e+02, +3.40181596e+02, +3.02000685e+02, +1.04590648e+00, +1.04581648e+00, +2.43364574e+01, +2.15258391e+01, +2.95092687e+01, +1.97256896e+01, +9.89493429e-01, +3.60510028e-01, +1.47385089e+00, +1.47385945e+00, +8.62993616e-05, +4.87872981e-03, +1.96486707e-03, +2.59550379e-03, -1.32942611e-03, +1.79180373e+00, +7.21633761e-01, +9.53246757e-01, -4.88256321e-01, +7.94981652e-05, +1.70211864e-05, +8.41598130e-05, -1.47058035e-04,
+5.11444890e-01, +4.96964266e+02, +3.77826860e+02, +3.44580440e+02, +3.05948573e+02, +1.04811402e+00, +1.04802861e+00, +2.43878231e+01, +2.15681440e+01, +2.95779812e+01, +1.97675206e+01, +9.89407774e-01, +3.60528898e-01, +1.47405502e+00, +1.47406419e+00, +8.63083260e-05, +4.80916635e-03, +1.94612787e-03, +2.55954000e-03, -1.31138445e-03, +1.76610237e+00, +7.14689574e-01, +9.39957019e-01, -4.81588497e-01, +7.77734053e-05, +1.67565358e-05, +8.17100789e-05, -1.43422201e-04,
+5.18160969e-01, +5.03490191e+02, +3.82704780e+02, +3.49006738e+02, +3.09921311e+02, +1.05030752e+00, +1.05022653e+00, +2.44388622e+01, +2.16101781e+01, +2.96462638e+01, +1.98090884e+01, +9.89323611e-01, +3.60547482e-01, +1.47425584e+00, +1.47426557e+00, +8.63171445e-05, +4.74046404e-03, +1.92728399e-03, +2.52282623e-03, -1.29320732e-03, +1.74072427e+00, +7.07709204e-01, +9.26395564e-01, -4.74872787e-01, +7.60870546e-05, +1.64926707e-05, +7.93120733e-05, -1.39817560e-04,
+5.24918960e-01, +5.10056841e+02, +3.87612644e+02, +3.53460289e+02, +3.13919183e+02, +1.05248614e+00, +1.05240938e+00, +2.44895549e+01, +2.16519252e+01, +2.97140899e+01, +1.98503819e+01, +9.89243319e-01, +3.60566526e-01, +1.47445285e+00, +1.47446310e+00, +8.63257955e-05, +4.67285496e-03, +1.90833600e-03, +2.48585950e-03, -1.27491164e-03, +1.71575859e+00, +7.00694524e-01, +9.12747097e-01, -4.68116519e-01, +7.44356357e-05, +1.62293022e-05, +7.69827310e-05, -1.36255797e-04,
+5.31718530e-01, +5.16663895e+02, +3.92550215e+02, +3.57940882e+02, +3.17941779e+02, +1.05465008e+00, +1.05457738e+00, +2.45399060e+01, +2.16933894e+01, +2.97814656e+01, +1.98914025e+01, +9.89165037e-01, +3.60585276e-01, +1.47464573e+00, +1.47465646e+00, +8.63342652e-05, +4.60641071e-03, +1.88930619e-03, +2.44915739e-03, -1.25647258e-03, +1.69122804e+00, +6.93652348e-01, +8.99199812e-01, -4.61309637e-01, +7.28149955e-05, +1.59656198e-05, +7.47229655e-05, -1.32746317e-04,
+5.38559336e-01, +5.23311016e+02, +3.97517247e+02, +3.62448299e+02, +3.21989247e+02, +1.05680063e+00, +1.05673184e+00, +2.45899457e+01, +2.17345955e+01, +2.98484312e+01, +1.99321782e+01, +9.89090712e-01, +3.60604426e-01, +1.47483443e+00, +1.47484558e+00, +8.63425508e-05, +4.54093257e-03, +1.87021953e-03, +2.41284272e-03, -1.23786595e-03, +1.66706269e+00, +6.86593149e-01, +8.85800442e-01, -4.54444128e-01, +7.12226914e-05, +1.57020314e-05, +7.25310529e-05, -1.29298089e-04,
+5.45441019e-01, +5.29997857e+02, +4.02513486e+02, +3.66982314e+02, +3.26061054e+02, +1.05893904e+00, +1.05887402e+00, +2.46397028e+01, +2.17755674e+01, +2.99150248e+01, +1.99727290e+01, +9.89018260e-01, +3.60623244e-01, +1.47501905e+00, +1.47503058e+00, +8.63506568e-05, +4.47604730e-03, +1.85110339e-03, +2.37662405e-03, -1.21912189e-03, +1.64312171e+00, +6.79525474e-01, +8.72439969e-01, -4.47530043e-01, +6.96615618e-05, +1.54389332e-05, +7.04050491e-05, -1.25912564e-04,
+5.52363209e-01, +5.36724057e+02, +4.07538666e+02, +3.71542691e+02, +3.30157231e+02, +1.06106660e+00, +1.06100525e+00, +2.46892076e+01, +2.18163301e+01, +2.99812870e+01, +2.00130819e+01, +9.88949320e-01, +3.60642396e-01, +1.47519986e+00, +1.47521175e+00, +8.63585955e-05, +4.41123759e-03, +1.83198279e-03, +2.34037983e-03, -1.20026687e-03, +1.61921769e+00, +6.72459574e-01, +8.59075114e-01, -4.40577799e-01, +6.81315419e-05, +1.51772643e-05, +6.83384666e-05, -1.22579278e-04,
+5.59325522e-01, +5.43489245e+02, +4.12592514e+02, +3.76129185e+02, +3.34277169e+02, +1.06318489e+00, +1.06312711e+00, +2.47384966e+01, +2.18569137e+01, +3.00472662e+01, +2.00532626e+01, +9.88881765e-01, +3.60661195e-01, +1.47537721e+00, +1.47538941e+00, +8.63663821e-05, +4.34607489e-03, +1.81286703e-03, +2.30430161e-03, -1.18129424e-03, +1.59518967e+00, +6.65397361e-01, +8.45774227e-01, -4.33583963e-01, +6.66352247e-05, +1.49172045e-05, +6.63223358e-05, -1.19289020e-04,
+5.66327560e-01, +5.50293034e+02, +4.17674743e+02, +3.80741540e+02, +3.38420905e+02, +1.06529451e+00, +1.06524019e+00, +2.47875838e+01, +2.18973298e+01, +3.01129813e+01, +2.00932853e+01, +9.88817317e-01, +3.60680326e-01, +1.47555134e+00, +1.47556383e+00, +8.63740271e-05, +4.28047330e-03, +1.79373643e-03, +2.26858641e-03, -1.16220370e-03, +1.57100878e+00, +6.58332729e-01, +8.32611002e-01, -4.26549142e-01, +6.51735436e-05, +1.46592118e-05, +6.43495083e-05, -1.16038868e-04,
+5.73368915e-01, +5.57135025e+02, +4.22785061e+02, +3.85379495e+02, +3.42587936e+02, +1.06739525e+00, +1.06734424e+00, +2.48364643e+01, +2.19375744e+01, +3.01784254e+01, +2.01331432e+01, +9.88754295e-01, +3.60699175e-01, +1.47572224e+00, +1.47573499e+00, +8.63815301e-05, +4.21476919e-03, +1.77455164e-03, +2.23326520e-03, -1.14301940e-03, +1.54679562e+00, +6.51250066e-01, +8.19595257e-01, -4.19481432e-01, +6.37443379e-05, +1.44033497e-05, +6.24254304e-05, -1.12839969e-04,
+5.80449162e-01, +5.64014808e+02, +4.27923165e+02, +3.90042778e+02, +3.46778412e+02, +1.06948740e+00, +1.06943957e+00, +2.48851451e+01, +2.19776533e+01, +3.02436076e+01, +2.01728457e+01, +9.88694705e-01, +3.60718434e-01, +1.47588974e+00, +1.47590273e+00, +8.63888835e-05, +4.14943317e-03, +1.75526583e-03, +2.19835798e-03, -1.12377105e-03, +1.52272591e+00, +6.44133464e-01, +8.06735887e-01, -4.12392544e-01, +6.23456909e-05, +1.41502570e-05, +6.05600996e-05, -1.09702190e-04,
+5.87567867e-01, +5.70931960e+02, +4.33088740e+02, +3.94731112e+02, +3.50991801e+02, +1.07157203e+00, +1.07152723e+00, +2.49336510e+01, +2.20175871e+01, +3.03085613e+01, +2.02124105e+01, +9.88636870e-01, +3.60737506e-01, +1.47605390e+00, +1.47606709e+00, +8.63960901e-05, +4.08450437e-03, +1.73584639e-03, +2.16391105e-03, -1.10444550e-03, +1.49881118e+00, +6.36969811e-01, +7.94048377e-01, -4.05276898e-01, +6.09807246e-05, +1.39000495e-05, +5.87498763e-05, -1.06619078e-04,
+5.94724580e-01, +5.77886043e+02, +4.38281467e+02, +3.99444210e+02, +3.55228085e+02, +1.07364996e+00, +1.07360803e+00, +2.49820008e+01, +2.20573912e+01, +3.03733112e+01, +2.02518547e+01, +9.88582329e-01, +3.60757022e-01, +1.47621501e+00, +1.47622839e+00, +8.64031623e-05, +4.01965233e-03, +1.71627979e-03, +2.12979088e-03, -1.08499876e-03, +1.47493231e+00, +6.29755090e-01, +7.81484845e-01, -3.98118940e-01, +5.96467428e-05, +1.36528397e-05, +5.69795058e-05, -1.03576053e-04,
+6.01918838e-01, +5.84876610e+02, +4.43501013e+02, +4.04181776e+02, +3.59486650e+02, +1.07572111e+00, +1.07568189e+00, +2.50301930e+01, +2.20970645e+01, +3.04378552e+01, +2.02911742e+01, +9.88529269e-01, +3.60776380e-01, +1.47637328e+00, +1.47638683e+00, +8.64101100e-05, +3.95463486e-03, +1.69656610e-03, +2.09568193e-03, -1.06541961e-03, +1.45099755e+00, +6.22488128e-01, +7.68927968e-01, -3.90913775e-01, +5.83350085e-05, +1.34077296e-05, +5.52407831e-05, -1.00558190e-04,
+6.09150169e-01, +5.91903198e+02, +4.48747037e+02, +4.08943507e+02, +3.63767528e+02, +1.07778476e+00, +1.07774810e+00, +2.50782106e+01, +2.21365930e+01, +3.05021706e+01, +2.03303576e+01, +9.88479326e-01, +3.60796183e-01, +1.47652875e+00, +1.47654246e+00, +8.64169347e-05, +3.88940957e-03, +1.67669485e-03, +2.06123254e-03, -1.04573647e-03, +1.42699360e+00, +6.15166075e-01, +7.56249907e-01, -3.83672435e-01, +5.70379639e-05, +1.31636921e-05, +5.35371246e-05, -9.75591503e-05,
