"y", "y+", "Y+ch", "Y+hw", "Y+tl", "<u>", "<u>_f", "u+", "U+vd", "U+vs", "U+tl", "<rho>", "<P>", "<T>", "<T>_f", "mu", "<u''u''>_f", "<v''v''>_f", "<w''w''>_f", "<u''v''>_f", "<rho*u''u''>/tau_w", "<rho*v''v''>/tau_w", "<rho*w''w''>/tau_w", "<rho*u''v''>/tau_w", "<rho'rho'>", "<P'P'>", "<T''T''>_f", "<T''v''>_f",
+6.09150169e-01, +1.95906844e+02, +1.49569391e+02, +1.36800294e+02, +1.20014504e+02, +1.09506950e+00, +1.09500341e+00, +2.22329924e+01, +1.96295544e+01, +2.70464278e+01, +1.77352095e+01, +9.80256023e-01, +3.58586894e-01, +1.47979504e+00, +1.47981169e+00, +2.98152611e-04, +4.82872037e-03, +1.92246125e-03, +2.39516169e-03, -1.30642341e-03, +1.34466819e+00, +5.35353528e-01, +6.66987829e-01, -3.63803629e-01, +8.76510575e-05, +1.95579411e-05, +8.57360897e-05, -1.37267187e-04,
+6.31061649e-01, +2.02953726e+02, +1.54821077e+02, +1.41560584e+02, +1.24294809e+02, +1.10053723e+00, +1.10048107e+00, +2.23440026e+01, +1.97207936e+01, +2.71953849e+01, +1.78256867e+01, +9.80101949e-01, +3.58634215e-01, +1.48022229e+00, +1.48023963e+00, +2.98217171e-04, +4.58619556e-03, +1.87456642e-03, +2.30900904e-03, -1.23131167e-03, +1.27693084e+00, +5.21934061e-01, +6.42895581e-01, -3.42833145e-01, +8.23011379e-05, +1.85328764e-05, +7.82273978e-05, -1.25859443e-04,
+6.53288459e-01, +2.10102019e+02, +1.60147229e+02, +1.46388674e+02, +1.28638123e+02, +1.10584522e+00, +1.10579710e+00, +2.24517698e+01, +1.98093608e+01, +2.73400206e+01, +1.79135676e+01, +9.79969566e-01, +3.58681827e-01, +1.48061845e+00, +1.48063612e+00, +2.98277029e-04, +4.34832196e-03, +1.82608772e-03, +2.22543127e-03, -1.15544235e-03, +1.21053635e+00, +5.08367499e-01, +6.19541392e-01, -3.21665456e-01, +7.71688475e-05, +1.75182890e-05, +7.14468355e-05, -1.15002107e-04,
+6.75815735e-01, +2.17346944e+02, +1.65544341e+02, +1.51281427e+02, +1.33041897e+02, +1.11097331e+00, +1.11093166e+00, +2.25558844e+01, +1.98949209e+01, +2.74797810e+01, +1.79985199e+01, +9.79859964e-01, +3.58730142e-01, +1.48098347e+00, +1.48100119e+00, +2.98332179e-04, +4.11349689e-03, +1.77701827e-03, +2.14298121e-03, -1.07888503e-03, +1.14503494e+00, +4.94651647e-01, +5.96521264e-01, -3.00318949e-01, +7.22102132e-05, +1.65156384e-05, +6.53312841e-05, -1.04679049e-04,
+6.98627627e-01, +2.24683404e+02, +1.71008672e+02, +1.56235488e+02, +1.37502878e+02, +1.11590140e+00, +1.11586491e+00, +2.26559386e+01, +1.99771400e+01, +2.76141147e+01, +1.80802023e+01, +9.79768395e-01, +3.58777862e-01, +1.48131908e+00, +1.48133663e+00, +2.98382882e-04, +3.88153157e-03, +1.72831156e-03, +2.06232269e-03, -1.00171354e-03, +1.08036400e+00, +4.81048665e-01, +5.74015473e-01, -2.78811398e-01, +6.74909089e-05, +1.55364435e-05, +5.97688979e-05, -9.47174034e-05,
+7.21707332e-01, +2.32105995e+02, +1.76536254e+02, +1.61247277e+02, +1.42017641e+02, +1.12059545e+00, +1.12056304e+00, +2.27512411e+01, +2.00554510e+01, +2.77420894e+01, +1.81580425e+01, +9.79690518e-01, +3.58823721e-01, +1.48162651e+00, +1.48164373e+00, +2.98429326e-04, +3.65503199e-03, +1.68162707e-03, +1.98259683e-03, -9.24062165e-04, +1.01724049e+00, +4.68017560e-01, +5.51781158e-01, -2.57177901e-01, +6.31436396e-05, +1.46079311e-05, +5.46644098e-05, -8.51158275e-05,
+7.45037131e-01, +2.39609017e+02, +1.82122906e+02, +1.66312995e+02, +1.46582700e+02, +1.12501344e+00, +1.12498410e+00, +2.28409387e+01, +2.01291537e+01, +2.78625557e+01, +1.82313377e+01, +9.79621877e-01, +3.58865861e-01, +1.48190476e+00, +1.48192156e+00, +2.98471358e-04, +3.43716161e-03, +1.63852782e-03, +1.90305223e-03, -8.45896967e-04, +9.56537458e-01, +4.55990557e-01, +5.29605804e-01, -2.35407067e-01, +5.92419712e-05, +1.37487151e-05, +5.00382967e-05, -7.60091132e-05,
+7.68598435e-01, +2.47186493e+02, +1.87764243e+02, +1.71428643e+02, +1.51194573e+02, +1.12910955e+00, +1.12908223e+00, +2.29241012e+01, +2.01974844e+01, +2.79742601e+01, +1.82993243e+01, +9.79561212e-01, +3.58903726e-01, +1.48215339e+00, +1.48216970e+00, +2.98508915e-04, +3.23206502e-03, +1.59993528e-03, +1.82552901e-03, -7.67417443e-04, +8.99404844e-01, +4.45222957e-01, +5.08000188e-01, -2.13553552e-01, +5.57910822e-05, +1.29666781e-05, +4.59309319e-05, -6.73758184e-05,
+7.92371840e-01, +2.54832182e+02, +1.93455688e+02, +1.76590038e+02, +1.55849390e+02, +1.13285700e+00, +1.13283077e+00, +2.30001850e+01, +2.02599970e+01, +2.80764684e+01, +1.83615503e+01, +9.79506317e-01, +3.58936892e-01, +1.48237394e+00, +1.48238973e+00, +2.98542228e-04, +3.04190234e-03, +1.56594533e-03, +1.75230850e-03, -6.88318816e-04, +8.46439774e-01, +4.35739961e-01, +4.87597379e-01, -1.91531600e-01, +5.26805576e-05, +1.22551678e-05, +4.23163090e-05, -5.91133020e-05,
+8.16337179e-01, +2.62539598e+02, +1.99192481e+02, +1.81792832e+02, +1.60543433e+02, +1.13625511e+00, +1.13622917e+00, +2.30691762e+01, +2.03166805e+01, +2.81691584e+01, +1.84180013e+01, +9.79458730e-01, +3.58966221e-01, +1.48256762e+00, +1.48258288e+00, +2.98571483e-04, +2.86790029e-03, +1.53601442e-03, +1.68491258e-03, -6.08437137e-04, +7.97983191e-01, +4.27390622e-01, +4.68821012e-01, -1.69295498e-01, +4.98668862e-05, +1.16057076e-05, +3.91844867e-05, -5.12242562e-05,
+8.40473589e-01, +2.70302032e+02, +2.04969696e+02, +1.87032528e+02, +1.65272643e+02, +1.13930300e+00, +1.13927699e+00, +2.31310569e+01, +2.03675210e+01, +2.82523032e+01, +1.84686567e+01, +9.79417915e-01, +3.58991926e-01, +1.48273612e+00, +1.48275083e+00, +2.98596934e-04, +2.70824810e-03, +1.50963877e-03, +1.62514439e-03, -5.27972960e-04, +7.53529127e-01, +4.20034187e-01, +4.52171881e-01, -1.46900501e-01, +4.73567613e-05, +1.10176419e-05, +3.64532440e-05, -4.35918162e-05,
+8.64759579e-01, +2.78112572e+02, +2.10782255e+02, +1.92304497e+02, +1.70033077e+02, +1.14198514e+00, +1.14195877e+00, +2.31855119e+01, +2.04122597e+01, +2.83254762e+01, +1.85132548e+01, +9.79384805e-01, +3.59014406e-01, +1.48287965e+00, +1.48289380e+00, +2.98618611e-04, +2.56404937e-03, +1.48666361e-03, +1.57516182e-03, -4.47216549e-04, +7.13383891e-01, +4.13627711e-01, +4.38250169e-01, -1.24427043e-01, +4.51604949e-05, +1.04943658e-05, +3.41120209e-05, -3.62239186e-05,
+8.89173103e-01, +2.85964128e+02, +2.16624952e+02, +1.97603990e+02, +1.74820645e+02, +1.14427288e+00, +1.14424584e+00, +2.32319594e+01, +2.04504191e+01, +2.83878935e+01, +1.85513144e+01, +9.79358785e-01, +3.59033250e-01, +1.48299739e+00, +1.48301103e+00, +2.98636394e-04, +2.43907512e-03, +1.46730055e-03, +1.53605174e-03, -3.66224486e-04, +6.78594841e-01, +4.08229568e-01, +4.27357393e-01, -1.01890280e-01, +4.32769498e-05, +1.00425829e-05, +3.21824236e-05, -2.91711743e-05,
+9.13691637e-01, +2.93849455e+02, +2.22492469e+02, +2.02926156e+02, +1.79631134e+02, +1.14613116e+00, +1.14610352e+00, +2.32696878e+01, +2.04814149e+01, +2.84385966e+01, +1.85822461e+01, +9.79339643e-01, +3.59048390e-01, +1.48308935e+00, +1.48310256e+00, +2.98650283e-04, +2.33749909e-03, +1.45179883e-03, +1.50673351e-03, -2.85210376e-04, +6.50321841e-01, +4.03908815e-01, +4.19192337e-01, -7.93491374e-02, +4.17121165e-05, +9.66984072e-06, +3.06520389e-05, -2.24021586e-05,
+9.38292263e-01, +3.01761184e+02, +2.28379396e+02, +2.08266055e+02, +1.84460199e+02, +1.14753547e+00, +1.14750757e+00, +2.32981993e+01, +2.05048383e+01, +2.84769145e+01, +1.86056341e+01, +9.79326922e-01, +3.59059741e-01, +1.48315584e+00, +1.48316870e+00, +2.98660324e-04, +2.26287850e-03, +1.44011529e-03, +1.48655750e-03, -2.04033883e-04, +6.29553270e-01, +4.00653100e-01, +4.13573744e-01, -5.67640719e-02, +4.04820176e-05, +9.38238448e-06, +2.95203763e-05, -1.58602171e-05,
+9.62951750e-01, +3.09691843e+02, +2.34280245e+02, +2.13618677e+02, +1.89303349e+02, +1.14847552e+00, +1.14844773e+00, +2.33172849e+01, +2.05205180e+01, +2.85025654e+01, +1.86212987e+01, +9.79320324e-01, +3.59067522e-01, +1.48319820e+00, +1.48321084e+00, +2.98666722e-04, +2.21565688e-03, +1.43214153e-03, +1.47572118e-03, -1.22471841e-04, +6.16411634e-01, +3.98432044e-01, +4.10556217e-01, -3.40725445e-02, +3.96116199e-05, +9.18292202e-06, +2.87742929e-05, -9.43884411e-06,
+9.87646644e-01, +3.17633889e+02, +2.40189474e+02, +2.18978960e+02, +1.94155797e+02, +1.14894505e+00, +1.14891741e+00, +2.33268176e+01, +2.05283495e+01, +2.85153774e+01, +1.86291267e+01, +9.79317909e-01, +3.59071529e-01, +1.48321854e+00, +1.48323105e+00, +2.98669794e-04, +2.19331490e-03, +1.42802178e-03, +1.47196490e-03, -4.08212775e-05, +6.10194429e-01, +3.97284920e-01, +4.09510182e-01, -1.13567442e-02, +3.91600401e-05, +9.07926238e-06, +2.84130379e-05, -3.12665040e-06,
+1.00000000e+00, +3.21606813e+02, +2.40189474e+02, +2.18978960e+02, +1.96584272e+02, +1.14894505e+00, +1.14891741e+00, +2.33268176e+01, +2.05283495e+01, +2.85153774e+01, +1.86291267e+01, +9.79317909e-01, +3.59071529e-01, +1.48321854e+00, +1.48323105e+00, +2.98669794e-04, +2.19331490e-03, +1.42802178e-03, +1.47196490e-03, -4.08212775e-05, +6.10194429e-01, +3.97284920e-01, +4.09510182e-01, -1.13567442e-02, +3.91600401e-05, +9.07926238e-06, +2.84130379e-05, -3.12665040e-06,
