"y", "y+", "Y+ch", "Y+hw", "Y+tl", "<u>", "<u>_f", "u+", "U+vd", "U+vs", "U+tl", "<rho>", "<P>", "<T>", "<T>_f", "mu", "<u''u''>_f", "<v''v''>_f", "<w''w''>_f", "<u''v''>_f", "<rho*u''u''>/tau_w", "<rho*v''v''>/tau_w", "<rho*w''w''>/tau_w", "<rho*u''v''>/tau_w", "<rho'rho'>", "<P'P'>", "<T''T''>_f", "<T''v''>_f",
+2.13959316e-01, +1.41866247e+02, +1.10415377e+02, +1.01656825e+02, +8.84963498e+01, +9.22185621e-01, +9.21574013e-01, +2.02634162e+01, +1.80955188e+01, +2.42295065e+01, +1.63337037e+01, +9.97230734e-01, +3.59181319e-01, +1.45716011e+00, +1.45703396e+00, +1.32626543e-04, +8.61570342e-03, +2.94643862e-03, +4.47917797e-03, -2.30671787e-03, +2.84729743e+00, +9.73732117e-01, +1.48026822e+00, -7.62318706e-01, +2.94435000e-04, +4.11320553e-05, +4.24992126e-04, -4.69353900e-04,
+2.20641715e-01, +1.46297027e+02, +1.13755501e+02, +1.04688801e+02, +9.12009544e+01, +9.26358367e-01, +9.25777085e-01, +2.03551050e+01, +1.81713659e+01, +2.43511346e+01, +1.64079470e+01, +9.96734687e-01, +3.59197398e-01, +1.45794033e+00, +1.45782434e+00, +1.32679800e-04, +8.48673312e-03, +2.93225495e-03, +4.42951925e-03, -2.29053805e-03, +2.80328052e+00, +9.68562704e-01, +1.46312896e+00, -7.56595097e-01, +2.83359315e-04, +4.03563380e-05, +4.05318222e-04, -4.58027867e-04,
+2.27429903e-01, +1.50797952e+02, +1.17147162e+02, +1.07767268e+02, +9.39475808e+01, +9.30492945e-01, +9.29940365e-01, +2.04459551e+01, +1.82465008e+01, +2.44716979e+01, +1.64815191e+01, +9.96254873e-01, +3.59213360e-01, +1.45869773e+00, +1.45859126e+00, +1.32731491e-04, +8.36110515e-03, +2.91719294e-03, +4.37909886e-03, -2.27353361e-03, +2.76045445e+00, +9.63123663e-01, +1.44577812e+00, -7.50616796e-01, +2.72816622e-04, +3.95940258e-05, +3.86659418e-04, -4.46780044e-04,
+2.34324613e-01, +1.55369506e+02, +1.20590723e+02, +1.10892570e+02, +9.67367938e+01, +9.34592453e-01, +9.34067169e-01, +2.05360346e+01, +1.83209809e+01, +2.45912844e+01, +1.65544816e+01, +9.95795617e-01, +3.59230955e-01, +1.45943294e+00, +1.45933543e+00, +1.32781663e-04, +8.23785904e-03, +2.90132541e-03, +4.32835099e-03, -2.25572796e-03, +2.71851045e+00, +9.57443361e-01, +1.42836474e+00, -7.44394875e-01, +2.62768768e-04, +3.88484024e-05, +3.68974174e-04, -4.35667041e-04,
+2.41326542e-01, +1.60012152e+02, +1.24086534e+02, +1.14065035e+02, +9.95687274e+01, +9.38659019e-01, +9.38159576e-01, +2.06253903e+01, +1.83948458e+01, +2.47099540e+01, +1.66268681e+01, +9.95351931e-01, +3.59248445e-01, +1.46014617e+00, +1.46005701e+00, +1.32830328e-04, +8.11667969e-03, +2.88461104e-03, +4.27770345e-03, -2.23725877e-03, +2.67732758e+00, +9.51503445e-01, +1.41102198e+00, -7.37971047e-01, +2.53190174e-04, +3.81128431e-05, +3.52246879e-04, -4.24725229e-04,
+2.48436355e-01, +1.64726331e+02, +1.27634927e+02, +1.17284977e+02, +1.02443910e+02, +9.42693843e-01, +9.42218941e-01, +2.07140485e+01, +1.84681181e+01, +2.48277400e+01, +1.66987058e+01, +9.94927967e-01, +3.59267570e-01, +1.46083828e+00, +1.46075694e+00, +1.32877547e-04, +7.99773049e-03, +2.86706152e-03, +4.22742718e-03, -2.21824658e-03, +2.63696791e+00, +9.45311826e-01, +1.39384414e+00, -7.31388117e-01, +2.44031411e-04, +3.73856735e-05, +3.36420489e-04, -4.13951564e-04,
+2.55654679e-01, +1.69512459e+02, +1.31236214e+02, +1.20552693e+02, +1.05362331e+02, +9.46697969e-01, +9.46246199e-01, +2.08020322e+01, +1.85408177e+01, +2.49446707e+01, +1.67700062e+01, +9.94517976e-01, +3.59286601e-01, +1.46151062e+00, +1.46143654e+00, +1.32923411e-04, +7.88148127e-03, +2.84869081e-03, +4.17777958e-03, -2.19873677e-03, +2.59756801e+00, +9.38867688e-01, +1.37690698e+00, -7.24656710e-01, +2.35273645e-04, +3.66608532e-05, +3.21412238e-04, -4.03341895e-04,
+2.62982105e-01, +1.74370926e+02, +1.34890689e+02, +1.23868460e+02, +1.08324458e+02, +9.50673152e-01, +9.50243178e-01, +2.08893799e+01, +1.86129772e+01, +2.50607957e+01, +1.68408058e+01, +9.94125656e-01, +3.59307145e-01, +1.46216415e+00, +1.46209687e+00, +1.32967987e-04, +7.76824201e-03, +2.82957484e-03, +4.12859246e-03, -2.17874973e-03, +2.55923679e+00, +9.32199589e-01, +1.36015918e+00, -7.17786140e-01, +2.26886365e-04, +3.59424448e-05, +3.07141952e-04, -3.92905024e-04,
+2.70419183e-01, +1.79302099e+02, +1.38598626e+02, +1.27232540e+02, +1.11330272e+02, +9.54621383e-01, +9.54211902e-01, +2.09761353e+01, +1.86846336e+01, +2.51761715e+01, +1.69111335e+01, +9.93745658e-01, +3.59327472e-01, +1.46279964e+00, +1.46273871e+00, +1.33011327e-04, +7.65798436e-03, +2.80979678e-03, +4.07940662e-03, -2.15827605e-03, +2.52194819e+00, +9.25329900e-01, +1.34344126e+00, -7.10769325e-01, +2.18843962e-04, +3.52299863e-05, +2.93583789e-04, -3.82630194e-04,
+2.77966422e-01, +1.84306314e+02, +1.42360278e+02, +1.30645172e+02, +1.14380244e+02, +9.58542614e-01, +9.58152525e-01, +2.10622975e+01, +1.87557867e+01, +2.52907951e+01, +1.69809944e+01, +9.93381803e-01, +3.59349109e-01, +1.46341759e+00, +1.46336258e+00, +1.33053468e-04, +7.55079483e-03, +2.78944886e-03, +4.02966055e-03, -2.13744309e-03, +2.48573777e+00, +9.18292517e-01, +1.32657285e+00, -7.03650824e-01, +2.11148394e-04, +3.45282228e-05, +2.80744110e-04, -3.72516503e-04,
+2.85624290e-01, +1.89383882e+02, +1.46175877e+02, +1.34106580e+02, +1.17474379e+02, +9.62434919e-01, +9.62063170e-01, +2.11478241e+01, +1.88264021e+01, +2.54046087e+01, +1.70503494e+01, +9.93029459e-01, +3.59370407e-01, +1.46401808e+00, +1.46396857e+00, +1.33094413e-04, +7.44662033e-03, +2.76860025e-03, +3.97910889e-03, -2.11636542e-03, +2.45057379e+00, +9.11105831e-01, +1.30946651e+00, -6.96464894e-01, +2.03796516e-04, +3.38374127e-05, +2.68610564e-04, -3.62562636e-04,
+2.93393209e-01, +1.94535083e+02, +1.50045635e+02, +1.37616965e+02, +1.20613149e+02, +9.66297461e-01, +9.65943195e-01, +2.12326967e+01, +1.88964654e+01, +2.55175863e+01, +1.71191897e+01, +9.92692540e-01, +3.59392864e-01, +1.46460131e+00, +1.46455695e+00, +1.33134177e-04, +7.34496736e-03, +2.74730675e-03, +3.92825374e-03, -2.09494770e-03, +2.41630120e+00, +9.03791707e-01, +1.29229223e+00, -6.89182728e-01, +1.96760150e-04, +3.31612902e-05, +2.57138809e-04, -3.52747632e-04,
+3.01273555e-01, +1.99760166e+02, +1.53969739e+02, +1.41176509e+02, +1.23796449e+02, +9.70130193e-01, +9.69792600e-01, +2.13169143e+01, +1.89659764e+01, +2.56297250e+01, +1.71875084e+01, +9.92366298e-01, +3.59414997e-01, +1.46516820e+00, +1.46512864e+00, +1.33172824e-04, +7.24546283e-03, +2.72553596e-03, +3.87782809e-03, -2.07308298e-03, +2.38278348e+00, +8.96335019e-01, +1.27528426e+00, -6.81765678e-01, +1.90022239e-04, +3.24962722e-05, +2.46252913e-04, -3.43064369e-04,
+3.09265657e-01, +2.05059349e+02, +1.57948355e+02, +1.44785372e+02, +1.27024608e+02, +9.73931612e-01, +9.73610038e-01, +2.14004438e+01, +1.90349084e+01, +2.57409793e+01, +1.72552824e+01, +9.92054025e-01, +3.59438347e-01, +1.46572009e+00, +1.46568504e+00, +1.33210444e-04, +7.14764570e-03, +2.70323433e-03, +3.82839041e-03, -2.05077481e-03, +2.34987511e+00, +8.88721033e-01, +1.25862972e+00, -6.74217061e-01, +1.83554532e-04, +3.18424771e-05, +2.35851610e-04, -3.33516293e-04,
+3.17369795e-01, +2.10432817e+02, +1.61981619e+02, +1.48443690e+02, +1.30297495e+02, +9.77699136e-01, +9.77392895e-01, +2.14832286e+01, +1.91032152e+01, +2.58512724e+01, +1.73224601e+01, +9.91751369e-01, +3.59461511e-01, +1.46625763e+00, +1.46622681e+00, +1.33247083e-04, +7.05037330e-03, +2.68034727e-03, +3.78010949e-03, -2.02794795e-03, +2.31718849e+00, +8.80927798e-01, +1.24237765e+00, -6.66509056e-01, +1.77340498e-04, +3.11974601e-05, +2.25901846e-04, -3.24144259e-04,
+3.25586196e-01, +2.15880722e+02, +1.66069647e+02, +1.52151581e+02, +1.33615596e+02, +9.81431244e-01, +9.81139667e-01, +2.15652351e+01, +1.91708697e+01, +2.59605583e+01, +1.73890218e+01, +9.91462695e-01, +3.59485952e-01, +1.46678031e+00, +1.46675343e+00, +1.33282705e-04, +6.95243791e-03, +2.65683982e-03, +3.73260185e-03, -2.00454909e-03, +2.28433576e+00, +8.72947631e-01, +1.22640662e+00, -6.58626977e-01, +1.71382616e-04, +3.05641990e-05, +2.16438299e-04, -3.15013676e-04,
+3.33915038e-01, +2.21403180e+02, +1.70212526e+02, +1.55909140e+02, +1.36978880e+02, +9.85127215e-01, +9.84849618e-01, +2.16464476e+01, +1.92378597e+01, +2.60688146e+01, +1.74549519e+01, +9.91184676e-01, +3.59510347e-01, +1.46728762e+00, +1.46726440e+00, +1.33317277e-04, +6.85377124e-03, +2.63263363e-03, +3.68546019e-03, -1.98067559e-03, +2.25128576e+00, +8.64751740e-01, +1.21057791e+00, -6.50600465e-01, +1.65675924e-04, +2.99424626e-05, +2.07475996e-04, -3.06124659e-04,
+3.42356440e-01, +2.27000273e+02, +1.74410323e+02, +1.59716440e+02, +1.40387691e+02, +9.88786354e-01, +9.88522169e-01, +2.17268508e+01, +1.93041729e+01, +2.61760194e+01, +1.75202431e+01, +9.90920925e-01, +3.59536164e-01, +1.46778013e+00, +1.46776033e+00, +1.33350838e-04, +6.75464108e-03, +2.60763007e-03, +3.63860002e-03, -1.95643917e-03, +2.21813368e+00, +8.56310799e-01, +1.19486753e+00, -6.42468426e-01, +1.60191785e-04, +2.93328866e-05, +1.98982932e-04, -2.97425519e-04,
+3.50910470e-01, +2.32672043e+02, +1.78663072e+02, +1.63573529e+02, +1.43841711e+02, +9.92410195e-01, +9.92158973e-01, +2.18064784e+01, +1.93698380e+01, +2.62822164e+01, +1.75849155e+01, +9.90666816e-01, +3.59562104e-01, +1.46825933e+00, +1.46824273e+00, +1.33383489e-04, +6.65462174e-03, +2.58178531e-03, +3.59202006e-03, -1.93171791e-03, +2.18472828e+00, +8.47606311e-01, +1.17926880e+00, -6.34187625e-01, +1.54892292e-04, +2.87311053e-05, +1.90875021e-04, -2.88854679e-04,
+3.59577135e-01, +2.38418496e+02, +1.82970777e+02, +1.67480429e+02, +1.47341084e+02, +9.96004149e-01, +9.95765625e-01, +2.18854492e+01, +1.94349532e+01, +2.63875631e+01, +1.76490676e+01, +9.90424753e-01, +3.59589400e-01, +1.46872666e+00, +1.46871306e+00, +1.33415328e-04, +6.55372772e-03, +2.55518366e-03, +3.54512007e-03, -1.90638555e-03, +2.15107880e+00, +8.38667953e-01, +1.16358704e+00, -6.25718022e-01, +1.49773098e-04, +2.81364792e-05, +1.83087507e-04, -2.80393517e-04,
+3.68356385e-01, +2.44239600e+02, +1.87333413e+02, +1.71437130e+02, +1.50885497e+02, +9.99577060e-01, +9.99350886e-01, +2.19639577e+01, +1.94996795e+01, +2.64923176e+01, +1.77128516e+01, +9.90190433e-01, +3.59616630e-01, +1.46918268e+00, +1.46917186e+00, +1.33446395e-04, +6.45244139e-03, +2.52796761e-03, +3.49745672e-03, -1.88041853e-03, +2.11733334e+00, +8.29538738e-01, +1.14767129e+00, -6.17049050e-01, +1.44873841e-04, +2.75486742e-05, +1.75623238e-04, -2.72076212e-04,
+3.77248109e-01, +2.50135279e+02, +1.91750925e+02, +1.75443595e+02, +1.54475195e+02, +1.00313662e+00, +1.00292240e+00, +2.20421727e+01, +1.95641564e+01, +2.65967046e+01, +1.77764097e+01, +9.89966927e-01, +3.59644937e-01, +1.46962747e+00, +1.46961922e+00, +1.33476694e-04, +6.35130014e-03, +2.50025448e-03, +3.44974745e-03, -1.85391034e-03, +2.08367395e+00, +8.20259636e-01, +1.13176023e+00, -6.08213217e-01, +1.40176575e-04, +2.69694629e-05, +1.68463457e-04, -2.63916399e-04,
+3.86252134e-01, +2.56105420e+02, +1.96223227e+02, +1.79499759e+02, +1.58109851e+02, +1.00668499e+00, +1.00648242e+00, +2.21201420e+01, +1.96284235e+01, +2.67007869e+01, +1.78397755e+01, +9.89750385e-01, +3.59673011e-01, +1.47006131e+00, +1.47005549e+00, +1.33506246e-04, +6.25031184e-03, +2.47212891e-03, +3.40269269e-03, -1.82701080e-03, +2.05009415e+00, +8.10855064e-01, +1.11607877e+00, -5.99257163e-01, +1.35629676e-04, +2.63976993e-05, +1.61559735e-04, -2.55905911e-04,
+3.95368225e-01, +2.62149866e+02, +2.00750201e+02, +1.83605529e+02, +1.61789566e+02, +1.01022092e+00, +1.01002979e+00, +2.21978378e+01, +1.96924584e+01, +2.68045269e+01, +1.79029300e+01, +9.89543285e-01, +3.59701937e-01, +1.47048493e+00, +1.47048140e+00, +1.33535098e-04, +6.14890485e-03, +2.44370832e-03, +3.35591037e-03, -1.79977447e-03, +2.01641077e+00, +8.01365431e-01, +1.10050391e+00, -5.90200161e-01, +1.31237542e-04, +2.58365281e-05, +1.54892085e-04, -2.48030525e-04,
+4.04596080e-01, +2.68268418e+02, +2.05331698e+02, +1.87760778e+02, +1.65513960e+02, +1.01374348e+00, +1.01356355e+00, +2.22752400e+01, +1.97562447e+01, +2.69078968e+01, +1.79658518e+01, +9.89341954e-01, +3.59730436e-01, +1.47089854e+00, +1.47089717e+00, +1.33563267e-04, +6.04688172e-03, +2.41510130e-03, +3.30899476e-03, -1.77215301e-03, +1.98255087e+00, +7.91823195e-01, +1.08489809e+00, -5.81024016e-01, +1.27024639e-04, +2.52876209e-05, +1.48456050e-04, -2.40283291e-04,
+4.13935333e-01, +2.74460832e+02, +2.09967536e+02, +1.91965352e+02, +1.69283194e+02, +1.01725337e+00, +1.01708438e+00, +2.23523636e+01, +1.98197951e+01, +2.70109163e+01, +1.80285583e+01, +9.89149435e-01, +3.59759605e-01, +1.47130209e+00, +1.47130274e+00, +1.33590750e-04, +5.94446373e-03, +2.38635958e-03, +3.26182628e-03, -1.74409411e-03, +1.94859251e+00, +7.82247588e-01, +1.06922518e+00, -5.71713257e-01, +1.23000710e-04, +2.47527068e-05, +1.42260570e-04, -2.32659766e-04,
+4.23385549e-01, +2.80726821e+02, +2.14657501e+02, +1.96219065e+02, +1.73096785e+02, +1.02075084e+00, +1.02059247e+00, +2.24292146e+01, +1.98831148e+01, +2.71135924e+01, +1.80910488e+01, +9.88962157e-01, +3.59788323e-01, +1.47169630e+00, +1.47169882e+00, +1.33617593e-04, +5.84200173e-03, +2.35749060e-03, +3.21403902e-03, -1.71566978e-03, +1.91464295e+00, +7.72638036e-01, +1.05336106e+00, -5.62289296e-01, +1.19164975e-04, +2.42315281e-05, +1.36308263e-04, -2.25146453e-04,
+4.32946226e-01, +2.87066051e+02, +2.19401343e+02, +2.00521700e+02, +1.76954706e+02, +1.02423551e+00, +1.02408741e+00, +2.25057840e+01, +1.99461966e+01, +2.72159126e+01, +1.81533187e+01, +9.88782448e-01, +3.59817648e-01, +1.47208199e+00, +1.47208627e+00, +1.33643856e-04, +5.73937395e-03, +2.32852939e-03, +3.16518222e-03, -1.68695719e-03, +1.88066617e+00, +7.63007686e-01, +1.03716035e+00, -5.52778637e-01, +1.15501833e-04, +2.37260404e-05, +1.30602735e-04, -2.17765450e-04,
+4.42616791e-01, +2.93478143e+02, +2.24198778e+02, +2.04873009e+02, +1.80856520e+02, +1.02770802e+00, +1.02756989e+00, +2.25820863e+01, +2.00090528e+01, +2.73178958e+01, +1.82153763e+01, +9.88607367e-01, +3.59846487e-01, +1.47245905e+00, +1.47246498e+00, +1.33669529e-04, +5.63657611e-03, +2.29950640e-03, +3.11508677e-03, -1.65792583e-03, +1.84665454e+00, +7.53364075e-01, +1.02056444e+00, -5.43169508e-01, +1.11992197e-04, +2.32356120e-05, +1.25155442e-04, -2.10563327e-04,
+4.52396602e-01, +2.99962671e+02, +2.29049487e+02, +2.09272711e+02, +1.84802384e+02, +1.03116901e+00, +1.03104054e+00, +2.26581355e+01, +2.00716950e+01, +2.74195600e+01, +1.82772394e+01, +9.88440311e-01, +3.59875926e-01, +1.47282686e+00, +1.47283432e+00, +1.33694570e-04, +5.53407990e-03, +2.27037177e-03, +3.06418524e-03, -1.62859539e-03, +1.81276837e+00, +7.43693297e-01, +1.00371845e+00, -5.33470109e-01, +1.08629368e-04, +2.27600115e-05, +1.19961284e-04, -2.03547624e-04,
+4.62284942e-01, +3.06519159e+02, +2.33953119e+02, +2.13720498e+02, +1.88791840e+02, +1.03461885e+00, +1.03449966e+00, +2.27339397e+01, +2.01341302e+01, +2.75209153e+01, +1.83389115e+01, +9.88278811e-01, +3.59905069e-01, +1.47318539e+00, +1.47319429e+00, +1.33718978e-04, +5.43245011e-03, +2.24101196e-03, +3.01256845e-03, -1.59901400e-03, +1.77918731e+00, +7.33956127e-01, +9.86649383e-01, -5.23694716e-01, +1.05387372e-04, +2.22952598e-05, +1.14996956e-04, -1.96668492e-04,
+4.72281025e-01, +3.13147086e+02, +2.38909286e+02, +2.18216032e+02, +1.92824816e+02, +1.03805744e+00, +1.03794723e+00, +2.28094968e+01, +2.01963570e+01, +2.76219585e+01, +1.84003945e+01, +9.88125338e-01, +3.59934935e-01, +1.47353513e+00, +1.47354537e+00, +1.33742787e-04, +5.33188427e-03, +2.21138249e-03, +2.95993129e-03, -1.56916926e-03, +1.74597970e+00, +7.24139675e-01, +9.69259589e-01, -5.13840426e-01, +1.02233298e-04, +2.18380969e-05, +1.10243057e-04, -1.89884181e-04,
+4.82383987e-01, +3.19845880e+02, +2.43917566e+02, +2.22758940e+02, +1.96900729e+02, +1.04148588e+00, +1.04138440e+00, +2.28848306e+01, +2.02583951e+01, +2.77227208e+01, +1.84617038e+01, +9.87977214e-01, +3.59964636e-01, +1.47387643e+00, +1.47388791e+00, +1.33766019e-04, +5.23173549e-03, +2.18141738e-03, +2.90677605e-03, -1.53889881e-03, +1.71292815e+00, +7.14220215e-01, +9.51710679e-01, -5.03852517e-01, +9.91731575e-05, +2.13854899e-05, +1.05691850e-04, -1.83197473e-04,
+4.92592894e-01, +3.26614920e+02, +2.48977496e+02, +2.27348817e+02, +2.01019480e+02, +1.04490795e+00, +1.04481496e+00, +2.29600247e+01, +2.03203136e+01, +2.78233134e+01, +1.85229113e+01, +9.87837032e-01, +3.59995198e-01, +1.47420963e+00, +1.47422222e+00, +1.33788699e-04, +5.13136532e-03, +2.15102300e-03, +2.85417122e-03, -1.50802337e-03, +1.67982747e+00, +7.04168831e-01, +9.34354683e-01, -4.93673500e-01, +9.62165661e-05, +2.09368311e-05, +1.01320559e-04, -1.76619080e-04,
+5.02906735e-01, +3.33453537e+02, +2.54088579e+02, +2.31985227e+02, +2.05180452e+02, +1.04832538e+00, +1.04824047e+00, +2.30351167e+01, +2.03821438e+01, +2.79237864e+01, +1.85840443e+01, +9.87702412e-01, +3.60025823e-01, +1.47453498e+00, +1.47454857e+00, +1.33810843e-04, +5.03108256e-03, +2.12009105e-03, +2.80265017e-03, -1.47659918e-03, +1.64677399e+00, +6.93948224e-01, +9.17363481e-01, -4.83320457e-01, +9.33481822e-05, +2.04887693e-05, +9.71005199e-05, -1.70132865e-04,
+5.13324420e-01, +3.40361009e+02, +2.59250279e+02, +2.36667699e+02, +2.09383550e+02, +1.05173614e+00, +1.05165870e+00, +2.31100622e+01, +2.04438492e+01, +2.80240796e+01, +1.86450713e+01, +9.87575912e-01, +3.60057392e-01, +1.47485228e+00, +1.47486676e+00, +1.33832438e-04, +4.93138138e-03, +2.08862121e-03, +2.75191547e-03, -1.44482734e-03, +1.61393307e+00, +6.83559956e-01, +9.00641633e-01, -4.72860329e-01, +9.05508502e-05, +2.00375794e-05, +9.30231959e-05, -1.63724642e-04,
+5.23844789e-01, +3.47336565e+02, +2.64462026e+02, +2.41395733e+02, +2.13628186e+02, +1.05513936e+00, +1.05506865e+00, +2.31848421e+01, +2.05054145e+01, +2.81241673e+01, +1.87059748e+01, +9.87455230e-01, +3.60088936e-01, +1.47516099e+00, +1.47517624e+00, +1.33853448e-04, +4.83201712e-03, +2.05672547e-03, +2.70151315e-03, -1.41279404e-03, +1.58122008e+00, +6.73038923e-01, +8.84038017e-01, -4.62320029e-01, +8.77911434e-05, +1.95772217e-05, +8.90776718e-05, -1.57401607e-04,
+5.34466599e-01, +3.54379382e+02, +2.69723213e+02, +2.46168792e+02, +2.17914154e+02, +1.05853459e+00, +1.05847001e+00, +2.32594462e+01, +2.05668314e+01, +2.82240351e+01, +1.87667502e+01, +9.87342317e-01, +3.60121127e-01, +1.47546094e+00, +1.47547683e+00, +1.33873860e-04, +4.73234658e-03, +2.02457099e-03, +2.65117591e-03, -1.38047952e-03, +1.54842700e+00, +6.62440995e-01, +8.67466550e-01, -4.51693833e-01, +8.50497374e-05, +1.91051135e-05, +8.52487856e-05, -1.51166479e-04,
+5.45188534e-01, +3.61488588e+02, +2.75033196e+02, +2.50986305e+02, +2.22240685e+02, +1.06191719e+00, +1.06185842e+00, +2.33337731e+01, +2.06280166e+01, +2.83235467e+01, +1.88273112e+01, +9.87234465e-01, +3.60153001e-01, +1.47575221e+00, +1.47576863e+00, +1.33893681e-04, +4.63192586e-03, +1.99231007e-03, +2.60071596e-03, -1.34789955e-03, +1.51540372e+00, +6.51813992e-01, +8.50863064e-01, -4.40985468e-01, +8.23355663e-05, +1.86230041e-05, +8.15333386e-05, -1.45041230e-04,
+5.56009199e-01, +3.68663256e+02, +2.80391293e+02, +2.55847664e+02, +2.26607468e+02, +1.06527970e+00, +1.06522654e+00, +2.34076582e+01, +2.06888351e+01, +2.84224813e+01, +1.88875266e+01, +9.87133398e-01, +3.60185211e-01, +1.47603487e+00, +1.47605172e+00, +1.33912914e-04, +4.53091873e-03, +1.96008330e-03, +2.54989114e-03, -1.31506064e-03, +1.48220597e+00, +6.41204875e-01, +8.34149561e-01, -4.30197681e-01, +7.96747892e-05, +1.81378120e-05, +7.79420952e-05, -1.39073343e-04,
+5.66927123e-01, +3.75902412e+02, +2.85796785e+02, +2.60752227e+02, +2.31013721e+02, +1.06861528e+00, +1.06856750e+00, +2.34809519e+01, +2.07491636e+01, +2.85206379e+01, +1.89472715e+01, +9.87036848e-01, +3.60216925e-01, +1.47630888e+00, +1.47632608e+00, +1.33931558e-04, +4.43004684e-03, +1.92796042e-03, +2.49854129e-03, -1.28192914e-03, +1.44906586e+00, +6.30634782e-01, +8.17271467e-01, -4.19318311e-01, +7.70658090e-05, +1.76528711e-05, +7.44850213e-05, -1.33295100e-04,
+5.77940754e-01, +3.83205027e+02, +2.91248915e+02, +2.65699317e+02, +2.35459106e+02, +1.07191920e+00, +1.07187649e+00, +2.35535498e+01, +2.08089166e+01, +2.86178759e+01, +1.90064641e+01, +9.86946725e-01, +3.60248847e-01, +1.47657424e+00, +1.47659173e+00, +1.33949613e-04, +4.32977386e-03, +1.89598186e-03, +2.44655617e-03, -1.24842675e-03, +1.41613731e+00, +6.20117986e-01, +8.00194095e-01, -4.08322412e-01, +7.44942548e-05, +1.71701288e-05, +7.11670535e-05, -1.27706359e-04,
+5.89048468e-01, +3.90570024e+02, +2.96746890e+02, +2.70688220e+02, +2.39942689e+02, +1.07518747e+00, +1.07514947e+00, +2.36253642e+01, +2.08680221e+01, +2.87140773e+01, +1.90650285e+01, +9.86860511e-01, +3.60280158e-01, +1.47683134e+00, +1.47684908e+00, +1.33967106e-04, +4.22981114e-03, +1.86424272e-03, +2.39408357e-03, -1.21460020e-03, +1.38332170e+00, +6.09683816e-01, +7.82963503e-01, -3.97224072e-01, +7.19680531e-05, +1.66926415e-05, +6.79765337e-05, -1.22288266e-04,
+6.00248559e-01, +3.97996271e+02, +3.02289876e+02, +2.75718188e+02, +2.44463977e+02, +1.07841447e+00, +1.07838086e+00, +2.36962720e+01, +2.09263789e+01, +2.88090764e+01, +1.91228664e+01, +9.86779559e-01, +3.60311414e-01, +1.47708042e+00, +1.47709836e+00, +1.33984051e-04, +4.12957480e-03, +1.83288934e-03, +2.34136259e-03, -1.18065695e-03, +1.35042952e+00, +5.99380806e-01, +7.65658770e-01, -3.86091566e-01, +6.95116526e-05, +1.62254194e-05, +6.49041647e-05, -1.17019379e-04,
+6.11539247e-01, +4.05482590e+02, +3.07877004e+02, +2.80788434e+02, +2.49022000e+02, +1.08159706e+00, +1.08156752e+00, +2.37662037e+01, +2.09839301e+01, +2.89027794e+01, +1.91799172e+01, +9.86701527e-01, +3.60341807e-01, +1.47732166e+00, +1.47733978e+00, +1.34000463e-04, +4.02825711e-03, +1.80205231e-03, +2.28801730e-03, -1.14665077e-03, +1.31719303e+00, +5.89250058e-01, +7.48154937e-01, -3.74941409e-01, +6.71385247e-05, +1.57705036e-05, +6.19576882e-05, -1.11877884e-04,
+6.22918675e-01, +4.13027747e+02, +3.13507365e+02, +2.85898139e+02, +2.53616287e+02, +1.08473471e+00, +1.08470894e+00, +2.38351481e+01, +2.10406667e+01, +2.89951708e+01, +1.92361748e+01, +9.86628196e-01, +3.60371983e-01, +1.47755505e+00, +1.47757331e+00, +1.34016340e-04, +3.92586939e-03, +1.77173936e-03, +2.23397741e-03, -1.11254567e-03, +1.28361804e+00, +5.79295023e-01, +7.30430233e-01, -3.63762405e-01, +6.48543874e-05, +1.53266650e-05, +5.91531080e-05, -1.06866332e-04,
+6.34384912e-01, +4.20630463e+02, +3.19180018e+02, +2.91046449e+02, +2.58245971e+02, +1.08782489e+00, +1.08780249e+00, +2.39030495e+01, +2.10965428e+01, +2.90861749e+01, +1.92915919e+01, +9.86558260e-01, +3.60401425e-01, +1.47778046e+00, +1.47779878e+00, +1.34031673e-04, +3.82264029e-03, +1.74183666e-03, +2.17980661e-03, -1.07832940e-03, +1.24977724e+00, +5.69477545e-01, +7.12667809e-01, -3.52549922e-01, +6.26496329e-05, +1.48898289e-05, +5.64859034e-05, -1.02006016e-04,
+6.45935949e-01, +4.28289407e+02, +3.24893981e+02, +2.96232480e+02, +2.62910538e+02, +1.09086521e+00, +1.09084581e+00, +2.39698552e+01, +2.11515155e+01, +2.91757207e+01, +1.93461285e+01, +9.86493495e-01, +3.60430784e-01, +1.47799786e+00, +1.47801619e+00, +1.34046461e-04, +3.71757775e-03, +1.71230604e-03, +2.12596121e-03, -1.04379032e-03, +1.21534821e+00, +5.59786029e-01, +6.95017921e-01, -3.41235285e-01, +6.05046406e-05, +1.44580405e-05, +5.39413598e-05, -9.72924999e-05,
