"y", "y+", "Y+ch", "Y+hw", "Y+tl", "<u>", "<u>_f", "u+", "U+vd", "U+vs", "U+tl", "<rho>", "<P>", "<T>", "<T>_f", "mu", "<u''u''>_f", "<v''v''>_f", "<w''w''>_f", "<u''v''>_f", "<rho*u''u''>/tau_w", "<rho*v''v''>/tau_w", "<rho*w''w''>/tau_w", "<rho*u''v''>/tau_w", "<rho'rho'>", "<P'P'>", "<T''T''>_f", "<T''v''>_f",
+2.01837965e-01, +1.31610749e+02, +1.25209516e+02, +1.23119352e+02, +1.19819141e+02, +9.10747414e-01, +9.10606988e-01, +1.76982090e+01, +1.73155655e+01, +1.83021327e+01, +1.69726419e+01, +1.00001966e+00, +1.57101062e+00, +1.07771660e+00, +1.07771134e+00, +9.00203214e-05, +8.61906965e-03, +2.98469761e-03, +4.47166112e-03, -2.22536073e-03, +3.01821147e+00, +1.04517644e+00, +1.56587885e+00, -7.79273117e-01, +1.51080557e-05, +3.78517935e-05, +1.16387573e-05, -7.80670536e-05,
+2.08070721e-01, +1.35674888e+02, +1.29051632e+02, +1.26887875e+02, +1.23501192e+02, +9.14902620e-01, +9.14767923e-01, +1.77789555e+01, +1.73933200e+01, +1.83875453e+01, +1.70500245e+01, +9.99909496e-01, +1.57102733e+00, +1.07784644e+00, +1.07784154e+00, +9.00284553e-05, +8.52189225e-03, +2.96838678e-03, +4.42396682e-03, -2.20979021e-03, +2.98385331e+00, +1.03935023e+00, +1.54900668e+00, -7.73735414e-01, +1.45872054e-05, +3.71661471e-05, +1.11466686e-05, -7.62825405e-05,
+2.14399805e-01, +1.39801840e+02, +1.32952783e+02, +1.30714228e+02, +1.27239930e+02, +9.19026609e-01, +9.18897413e-01, +1.78590954e+01, +1.74704861e+01, +1.84723238e+01, +1.71268281e+01, +9.99803368e-01, +1.57104481e+00, +1.07797250e+00, +1.07796794e+00, +9.00363525e-05, +8.42650029e-03, +2.95116977e-03, +4.37760705e-03, -2.19357239e-03, +2.95013963e+00, +1.03321220e+00, +1.53261160e+00, -7.67975392e-01, +1.40852263e-05, +3.64951857e-05, +1.06780128e-05, -7.45282390e-05,
+2.20825919e-01, +1.43992061e+02, +1.36913398e+02, +1.34598837e+02, +1.31035762e+02, +9.23123692e-01, +9.22999773e-01, +1.79387125e+01, +1.75471448e+01, +1.85565564e+01, +1.72031326e+01, +9.99701114e-01, +1.57106323e+00, +1.07809508e+00, +1.07809084e+00, +9.00440311e-05, +8.33207795e-03, +2.93311159e-03, +4.33278961e-03, -2.17676524e-03, +2.91678379e+00, +1.02678496e+00, +1.51676575e+00, -7.62013220e-01, +1.36030047e-05, +3.58400363e-05, +1.02328533e-05, -7.27938612e-05,
+2.27349739e-01, +1.48245992e+02, +1.40933894e+02, +1.38542113e+02, +1.34889084e+02, +9.27195941e-01, +9.27077051e-01, +1.80178469e+01, +1.76233349e+01, +1.86402855e+01, +1.72789766e+01, +9.99602467e-01, +1.57108236e+00, +1.07821430e+00, +1.07821036e+00, +9.00514988e-05, +8.23895523e-03, +2.91421523e-03, +4.28967115e-03, -2.15948752e-03, +2.88390001e+00, +1.02006931e+00, +1.50152323e+00, -7.55890269e-01, +1.31405684e-05, +3.51930952e-05, +9.81053474e-06, -7.10757388e-05,
+2.33971912e-01, +1.52564056e+02, +1.45014670e+02, +1.42544451e+02, +1.38800295e+02, +9.31244205e-01, +9.31130102e-01, +1.80965153e+01, +1.76990727e+01, +1.87235283e+01, +1.73543762e+01, +9.99507447e-01, +1.57110244e+00, +1.07833029e+00, +1.07832664e+00, +9.00587647e-05, +8.14722865e-03, +2.89446440e-03, +4.24768110e-03, -2.14172263e-03, +2.85152167e+00, +1.01305957e+00, +1.48668402e+00, -7.49600723e-01, +1.26972716e-05, +3.45518997e-05, +9.40954512e-06, -6.93700514e-05,
+2.40693061e-01, +1.56946658e+02, +1.49156107e+02, +1.46606229e+02, +1.42769760e+02, +9.35267900e-01, +9.35158345e-01, +1.81747063e+01, +1.77743473e+01, +1.88062725e+01, +1.74293203e+01, +9.99415845e-01, +1.57112332e+00, +1.07844320e+00, +1.07843981e+00, +9.00658366e-05, +8.05674076e-03, +2.87378377e-03, +4.20627672e-03, -2.12355841e-03, +2.81959257e+00, +1.00572919e+00, +1.47205761e+00, -7.43175150e-01, +1.22732245e-05, +3.39126080e-05, +9.02880727e-06, -6.76756027e-05,
+2.47513776e-01, +1.61394183e+02, +1.53358570e+02, +1.50727806e+02, +1.46797853e+02, +9.39265546e-01, +9.39160331e-01, +1.82523910e+01, +1.78491313e+01, +1.88884873e+01, +1.75037817e+01, +9.99327718e-01, +1.57114520e+00, +1.07855307e+00, +1.07854993e+00, +9.00727187e-05, +7.96684894e-03, +2.85220428e-03, +4.16488845e-03, -2.10514753e-03, +2.78788755e+00, +9.98089065e-01, +1.45744456e+00, -7.36666985e-01, +1.18678054e-05, +3.32780166e-05, +8.66693876e-06, -6.60065688e-05,
+2.54434618e-01, +1.65906997e+02, +1.57622402e+02, +1.54909526e+02, +1.50884890e+02, +9.43236672e-01, +9.43135624e-01, +1.83295604e+01, +1.79234159e+01, +1.89701629e+01, +1.75777513e+01, +9.99242707e-01, +1.57116770e+00, +1.07866004e+00, +1.07865713e+00, +9.00794186e-05, +7.87699447e-03, +2.82988208e-03, +4.12284140e-03, -2.08648106e-03, +2.75620975e+00, +9.90193483e-01, +1.44260805e+00, -7.30072803e-01, +1.14764659e-05, +3.26457118e-05, +8.32274224e-06, -6.43694259e-05,
+2.61456116e-01, +1.70485445e+02, +1.61947930e+02, +1.59151708e+02, +1.55031145e+02, +9.47181796e-01, +9.47084801e-01, +1.84062245e+01, +1.79972110e+01, +1.90513097e+01, +1.76512381e+01, +9.99160492e-01, +1.57119085e+00, +1.07876447e+00, +1.07876178e+00, +9.00859593e-05, +7.78740320e-03, +2.80698875e-03, +4.07937716e-03, -2.06761283e-03, +2.72463701e+00, +9.82102149e-01, +1.42728220e+00, -7.23411166e-01, +1.10952211e-05, +3.20161571e-05, +7.99175878e-06, -6.27572356e-05,
+2.68578764e-01, +1.75129849e+02, +1.66335454e+02, +1.63454654e+02, +1.59236844e+02, +9.51101745e-01, +9.51008715e-01, +1.84823994e+01, +1.80705322e+01, +1.91319444e+01, +1.77242561e+01, +9.99080527e-01, +1.57121437e+00, +1.07886675e+00, +1.07886427e+00, +9.00923651e-05, +7.69763804e-03, +2.78362865e-03, +4.03401075e-03, -2.04864234e-03, +2.69301466e+00, +9.73851032e-01, +1.41129656e+00, -7.16716454e-01, +1.07239903e-05, +3.13892729e-05, +7.67090580e-06, -6.11696578e-05,
+2.75803024e-01, +1.79840510e+02, +1.70785259e+02, +1.67818641e+02, +1.63502274e+02, +9.54994684e-01, +9.54905507e-01, +1.85580494e+01, +1.81433453e+01, +1.92120292e+01, +1.77967716e+01, +9.99002829e-01, +1.57123828e+00, +1.07896688e+00, +1.07896460e+00, +9.00986360e-05, +7.60711897e-03, +2.75996467e-03, +3.98756352e-03, -2.02975943e-03, +2.66113963e+00, +9.65497108e-01, +1.39493853e+00, -7.10055053e-01, +1.03667466e-05, +3.07708869e-05, +7.36266494e-06, -5.96178398e-05,
+2.83129320e-01, +1.84617705e+02, +1.75297602e+02, +1.72243926e+02, +1.67827719e+02, +9.58858994e-01, +9.58773526e-01, +1.86331430e+01, +1.82156202e+01, +1.92915305e+01, +1.78687550e+01, +9.98927341e-01, +1.57126222e+00, +1.07906467e+00, +1.07906258e+00, +9.01047603e-05, +7.51485604e-03, +2.73614974e-03, +3.94126733e-03, -2.01081206e-03, +2.62866536e+00, +9.57093791e-01, +1.37863890e+00, -7.03373687e-01, +1.00245482e-05, +3.01644983e-05, +7.06875551e-06, -5.81052791e-05,
+2.90558038e-01, +1.89461685e+02, +1.79872721e+02, +1.76730744e+02, +1.72213455e+02, +9.62695573e-01, +9.62613686e-01, +1.87076978e+01, +1.82873738e+01, +1.93704666e+01, +1.79402236e+01, +9.98854250e-01, +1.57128629e+00, +1.07915998e+00, +1.07915807e+00, +9.01107297e-05, +7.41964216e-03, +2.71229760e-03, +3.89556296e-03, -1.99143037e-03, +2.59517004e+00, +9.48680992e-01, +1.36255200e+00, -6.96543084e-01, +9.69563622e-06, +2.95709099e-05, +6.78849856e-06, -5.66269624e-05,
+2.98089528e-01, +1.94372679e+02, +1.84510830e+02, +1.81279306e+02, +1.76659703e+02, +9.66504380e-01, +9.66425984e-01, +1.87817129e+01, +1.83586054e+01, +1.94488363e+01, +1.80111770e+01, +9.98783444e-01, +1.57131030e+00, +1.07925281e+00, +1.07925106e+00, +9.01165427e-05, +7.32157196e-03, +2.68841317e-03, +3.85040703e-03, -1.97147688e-03, +2.56068647e+00, +9.40260269e-01, +1.34666233e+00, -6.89515066e-01, +9.37867159e-06, +2.89887191e-05, +6.52119128e-06, -5.51678148e-05,
+3.05724097e-01, +1.99350887e+02, +1.89212120e+02, +1.85889800e+02, +1.81166644e+02, +9.70285800e-01, +9.70210851e-01, +1.88551958e+01, +1.84293223e+01, +1.95266476e+01, +1.80816222e+01, +9.98714939e-01, +1.57133451e+00, +1.07934331e+00, +1.07934172e+00, +9.01222104e-05, +7.22157680e-03, +2.66438859e-03, +3.80588660e-03, -1.95091355e-03, +2.52554038e+00, +9.31793868e-01, +1.33100022e+00, -6.82276336e-01, +9.07255787e-06, +2.84167706e-05, +6.26552898e-06, -5.37193737e-05,
+3.13462011e-01, +2.04396483e+02, +1.93976752e+02, +1.90562388e+02, +1.85734392e+02, +9.74039047e-01, +9.73967507e-01, +1.89281313e+01, +1.84995101e+01, +1.96038839e+01, +1.81515437e+01, +9.98648401e-01, +1.57135880e+00, +1.07943176e+00, +1.07943032e+00, +9.01277491e-05, +7.12048936e-03, +2.64019112e-03, +3.76161553e-03, -1.92985781e-03, +2.49002203e+00, +9.23269978e-01, +1.31543003e+00, -6.74867728e-01, +8.77615359e-06, +2.78531254e-05, +6.01897208e-06, -5.22751026e-05,
+3.21303496e-01, +2.09509612e+02, +1.98804864e+02, +1.95297206e+02, +1.90363089e+02, +9.77761111e-01, +9.77692920e-01, +1.90004607e+01, +1.85691123e+01, +1.96804832e+01, +1.82208858e+01, +9.98583827e-01, +1.57138320e+00, +1.07951818e+00, +1.07951688e+00, +9.01331609e-05, +7.01899959e-03, +2.61597009e-03, +3.71709184e-03, -1.90860658e-03, +2.45437253e+00, +9.14740774e-01, +1.29977613e+00, -6.67393053e-01, +8.48968078e-06, +2.72993151e-05, +5.78161155e-06, -5.08475354e-05,
+3.29248729e-01, +2.14690392e+02, +2.03696566e+02, +2.00094365e+02, +1.95052877e+02, +9.81449290e-01, +9.81384375e-01, +1.90721317e+01, +1.86380788e+01, +1.97563896e+01, +1.82895984e+01, +9.98521184e-01, +1.57140745e+00, +1.07960242e+00, +1.07960126e+00, +9.01384364e-05, +6.91724029e-03, +2.59180066e-03, +3.67254137e-03, -1.88732427e-03, +2.41863806e+00, +9.06232462e-01, +1.28411736e+00, -6.59909750e-01, +8.21240845e-06, +2.67535682e-05, +5.55416323e-06, -4.94527412e-05,
+3.37297845e-01, +2.19938910e+02, +2.08651940e+02, +2.04953945e+02, +1.99803865e+02, +9.85102315e-01, +9.85040610e-01, +1.91431195e+01, +1.87063858e+01, +1.98315769e+01, +1.83576584e+01, +9.98460616e-01, +1.57143177e+00, +1.07968450e+00, +1.07968347e+00, +9.01435757e-05, +6.81577688e-03, +2.56763146e-03, +3.62794734e-03, -1.86593439e-03, +2.38301645e+00, +8.97727158e-01, +1.26844795e+00, -6.52391124e-01, +7.94287233e-06, +2.62138582e-05, +5.33552557e-06, -4.80897137e-05,
+3.45450931e-01, +2.25255223e+02, +2.13671040e+02, +2.09876003e+02, +2.04616107e+02, +9.88722236e-01, +9.88663664e-01, +1.92134641e+01, +1.87740717e+01, +1.99060870e+01, +1.84251037e+01, +9.98402023e-01, +1.57145613e+00, +1.07976447e+00, +1.07976356e+00, +9.01485837e-05, +6.71533682e-03, +2.54333691e-03, +3.58335581e-03, -1.84411703e-03, +2.34776157e+00, +8.89180813e-01, +1.25278378e+00, -6.44725233e-01, +7.67997507e-06, +2.56759038e-05, +5.12551326e-06, -4.67537551e-05,
+3.53708027e-01, +2.30639356e+02, +2.18753889e+02, +2.14860565e+02, +2.09489622e+02, +9.92310554e-01, +9.92255012e-01, +1.92831945e+01, +1.88411648e+01, +1.99799506e+01, +1.84919623e+01, +9.98345412e-01, +1.57148076e+00, +1.07984251e+00, +1.07984171e+00, +9.01534700e-05, +6.61636884e-03, +2.51885051e-03, +3.53861105e-03, -1.82186170e-03, +2.31303003e+00, +8.80570145e-01, +1.23707034e+00, -6.36908389e-01, +7.42340441e-06, +2.51402043e-05, +4.92365817e-06, -4.54366857e-05,
+3.62069122e-01, +2.36091304e+02, +2.23900483e+02, +2.19907626e+02, +2.14424397e+02, +9.95864747e-01, +9.95812102e-01, +1.93522618e+01, +1.89076180e+01, +2.00531158e+01, +1.85581870e+01, +9.98290636e-01, +1.57150553e+00, +1.07991868e+00, +1.07991799e+00, +9.01582392e-05, +6.51947556e-03, +2.49412227e-03, +3.49307057e-03, -1.79945316e-03, +2.27903186e+00, +8.71877509e-01, +1.22108274e+00, -6.29040027e-01, +7.17492147e-06, +2.46094493e-05, +4.73008507e-06, -4.41402628e-05,
+3.70534154e-01, +2.41611025e+02, +2.29110782e+02, +2.25017152e+02, +2.19420429e+02, +9.99381446e-01, +9.99331563e-01, +1.94206005e+01, +1.89733684e+01, +2.01255128e+01, +1.86237153e+01, +9.98237769e-01, +1.57153051e+00, +1.07999293e+00, +1.07999234e+00, +9.01628884e-05, +6.42514144e-03, +2.46927840e-03, +3.44618687e-03, -1.77697956e-03, +2.24593626e+00, +8.63147053e-01, +1.20462968e+00, -6.21150968e-01, +6.93743032e-06, +2.40897941e-05, +4.54458938e-06, -4.28717352e-05,
+3.79103012e-01, +2.47198446e+02, +2.34384718e+02, +2.30189078e+02, +2.24477660e+02, +1.00286090e+00, +1.00281368e+00, +1.94882154e+01, +1.90384207e+01, +2.01971468e+01, +1.86885520e+01, +9.98186615e-01, +1.57155526e+00, +1.08006519e+00, +1.08006470e+00, +9.01674133e-05, +6.33265893e-03, +2.44455440e-03, +3.39820456e-03, -1.75429346e-03, +2.21349516e+00, +8.54460881e-01, +1.18779638e+00, -6.13189518e-01, +6.71125772e-06, +2.35848306e-05, +4.36619785e-06, -4.16329041e-05,
+3.87775529e-01, +2.52853460e+02, +2.39722189e+02, +2.35423306e+02, +2.29596009e+02, +1.00631060e+00, +1.00626597e+00, +1.95552521e+01, +1.91029151e+01, +2.02681717e+01, +1.87528366e+01, +9.98137217e-01, +1.57157996e+00, +1.08013553e+00, +1.08013512e+00, +9.01718171e-05, +6.23963482e-03, +2.41997243e-03, +3.34964630e-03, -1.73113926e-03, +2.18087191e+00, +8.45826727e-01, +1.17076555e+00, -6.05066339e-01, +6.49437807e-06, +2.30926012e-05, +4.19500935e-06, -4.04200830e-05,
+3.96551485e-01, +2.58575922e+02, +2.45123062e+02, +2.40719707e+02, +2.34775342e+02, +1.00974011e+00, +1.00969800e+00, +1.96218965e+01, +1.91670306e+01, +2.03387845e+01, +1.88167473e+01, +9.98089503e-01, +1.57160460e+00, +1.08020402e+00, +1.08020370e+00, +9.01761052e-05, +6.14493699e-03, +2.39535586e-03, +3.30118199e-03, -1.70732603e-03, +2.14767054e+00, +8.37182743e-01, +1.15377119e+00, -5.96714630e-01, +6.28460457e-06, +2.26083144e-05, +4.03135509e-06, -3.92324233e-05,
+4.05430605e-01, +2.64365654e+02, +2.50587166e+02, +2.46078116e+02, +2.40015485e+02, +1.01315568e+00, +1.01311601e+00, +1.96882700e+01, +1.92308839e+01, +2.04091134e+01, +1.88804003e+01, +9.98043497e-01, +1.57162955e+00, +1.08027088e+00, +1.08027063e+00, +9.01802915e-05, +6.04898995e-03, +2.37050999e-03, +3.25344393e-03, -1.68278104e-03, +2.11403936e+00, +8.28460861e-01, +1.13703421e+00, -5.88108986e-01, +6.08076393e-06, +2.21282510e-05, +3.87363212e-06, -3.80651216e-05,
+4.14412556e-01, +2.70222438e+02, +2.56114298e+02, +2.51498337e+02, +2.45316199e+02, +1.01656129e+00, +1.01652394e+00, +1.97544499e+01, +1.92945496e+01, +2.04792405e+01, +1.89438692e+01, +9.97998991e-01, +1.57165475e+00, +1.08033630e+00, +1.08033613e+00, +9.01843876e-05, +5.95212169e-03, +2.34531959e-03, +3.20704089e-03, -1.65762049e-03, +2.08009246e+00, +8.19620609e-01, +1.12076700e+00, -5.79289886e-01, +5.88208777e-06, +2.16501875e-05, +3.72072468e-06, -3.69239588e-05,
+4.23496950e-01, +2.76146020e+02, +2.61704218e+02, +2.56980137e+02, +2.50677282e+02, +1.01995868e+00, +1.01992353e+00, +1.98204701e+01, +1.93580601e+01, +2.05492014e+01, +1.90071866e+01, +9.97956090e-01, +1.57168040e+00, +1.08040031e+00, +1.08040021e+00, +9.01883949e-05, +5.85475217e-03, +2.31975526e-03, +3.16230876e-03, -1.63206640e-03, +2.04597671e+00, +8.10651774e-01, +1.10508692e+00, -5.70334959e-01, +5.68866496e-06, +2.11745386e-05, +3.57294691e-06, -3.58062521e-05,
+4.32683337e-01, +2.82136109e+02, +2.67356650e+02, +2.62523249e+02, +2.56098479e+02, +1.02334551e+00, +1.02331244e+00, +1.98862850e+01, +1.94213719e+01, +2.06189478e+01, +1.90703091e+01, +9.97914665e-01, +1.57170620e+00, +1.08046283e+00, +1.08046279e+00, +9.01923092e-05, +5.75737682e-03, +2.29396208e-03, +3.11821826e-03, -1.60623762e-03, +2.01186482e+00, +8.01604922e-01, +1.08963402e+00, -5.61285645e-01, +5.50212047e-06, +2.07027284e-05, +3.43072117e-06, -3.47086002e-05,
+4.41971212e-01, +2.88192373e+02, +2.73071281e+02, +2.68127371e+02, +2.61579530e+02, +1.02672040e+00, +1.02668931e+00, +1.99518680e+01, +1.94844593e+01, +2.06884516e+01, +1.91332115e+01, +9.97874816e-01, +1.57173223e+00, +1.08052381e+00, +1.08052383e+00, +9.01961271e-05, +5.66097509e-03, +2.26799699e-03, +3.07371285e-03, -1.58016294e-03, +1.97809909e+00, +7.92500005e-01, +1.07403910e+00, -5.52152026e-01, +5.32368550e-06, +2.02388148e-05, +3.29433409e-06, -3.36337020e-05,
+4.51360005e-01, +2.94314443e+02, +2.78847765e+02, +2.73792163e+02, +2.67120075e+02, +1.03008593e+00, +1.03005672e+00, +2.00172690e+01, +1.95473704e+01, +2.07577652e+01, +1.91959412e+01, +9.97836413e-01, +1.57175849e+00, +1.08058340e+00, +1.08058347e+00, +9.01998573e-05, +5.56511686e-03, +2.24173991e-03, +3.02820509e-03, -1.55372498e-03, +1.94452877e+00, +7.83294917e-01, +1.05809672e+00, -5.42892988e-01, +5.15302263e-06, +1.97835008e-05, +3.16254448e-06, -3.25735406e-05,
+4.60849088e-01, +3.00501908e+02, +2.84685713e+02, +2.79517249e+02, +2.72719750e+02, +1.03344130e+00, +1.03341391e+00, +2.00824727e+01, +1.96100905e+01, +2.08268727e+01, +1.92584836e+01, +9.97799465e-01, +1.57178509e+00, +1.08064164e+00, +1.08064176e+00, +9.02035038e-05, +5.46848558e-03, +2.21520023e-03, +2.98182052e-03, -1.52706051e-03, +1.91069371e+00, +7.73992925e-01, +1.04185073e+00, -5.33556298e-01, +4.99052558e-06, +1.93393950e-05, +3.03463065e-06, -3.15268948e-05,
+4.70437770e-01, +3.06754318e+02, +2.90584702e+02, +2.85302217e+02, +2.78378157e+02, +1.03678749e+00, +1.03676184e+00, +2.01474979e+01, +1.96726378e+01, +2.08957936e+01, +1.93208568e+01, +9.97763863e-01, +1.57181177e+00, +1.08069850e+00, +1.08069867e+00, +9.02070634e-05, +5.36973540e-03, +2.18850746e-03, +2.93404364e-03, -1.50016679e-03, +1.87612337e+00, +7.64639166e-01, +1.02512087e+00, -5.24140904e-01, +4.83541369e-06, +1.89070795e-05, +2.91072777e-06, -3.04940823e-05,
+4.80125297e-01, +3.13071180e+02, +2.96544269e+02, +2.91146614e+02, +2.84094883e+02, +1.04012524e+00, +1.04010127e+00, +2.02123591e+01, +1.97350262e+01, +2.09645435e+01, +1.93830751e+01, +9.97729652e-01, +1.57183855e+00, +1.08075393e+00, +1.08075414e+00, +9.02105331e-05, +5.26776320e-03, +2.16177085e-03, +2.88405189e-03, -1.47291193e-03, +1.84043236e+00, +7.55271805e-01, +1.00761978e+00, -5.14600727e-01, +4.68710332e-06, +1.84874455e-05, +2.79120886e-06, -2.94756334e-05,
+4.89910852e-01, +3.19451963e+02, +3.02563912e+02, +2.97049953e+02, +2.89869465e+02, +1.04344771e+00, +1.04342533e+00, +2.02769234e+01, +1.97971281e+01, +2.10329813e+01, +1.94450110e+01, +9.97696789e-01, +1.57186531e+00, +1.08080788e+00, +1.08080813e+00, +9.02139109e-05, +5.16362703e-03, +2.13499869e-03, +2.83212240e-03, -1.44540305e-03, +1.80399021e+00, +7.45893674e-01, +9.89444253e-01, -5.04973140e-01, +4.54395131e-06, +1.80783508e-05, +2.67554409e-06, -2.84720637e-05,
+4.99793554e-01, +3.25896092e+02, +3.08643090e+02, +3.03011705e+02, +2.95701403e+02, +1.04674783e+00, +1.04672696e+00, +2.03410534e+01, +1.98588112e+01, +2.11009612e+01, +1.95065328e+01, +9.97665342e-01, +1.57189221e+00, +1.08086041e+00, +1.08086070e+00, +9.02171991e-05, +5.05908988e-03, +2.10813428e-03, +2.77853072e-03, -1.41774881e-03, +1.76741289e+00, +7.36484975e-01, +9.70690601e-01, -4.95296104e-01, +4.40592705e-06, +1.76774116e-05, +2.56365247e-06, -2.74871767e-05,
+5.09772457e-01, +3.32402949e+02, +3.14781224e+02, +3.09031305e+02, +3.01590130e+02, +1.05002135e+00, +1.05000193e+00, +2.04046665e+01, +1.99199961e+01, +2.11683955e+01, +1.95675611e+01, +9.97635216e-01, +1.57191921e+00, +1.08091158e+00, +1.08091190e+00, +9.02204022e-05, +4.95508132e-03, +2.08111486e-03, +2.72317156e-03, -1.38989273e-03, +1.73102481e+00, +7.27023684e-01, +9.51321934e-01, -4.85549814e-01, +4.27228302e-06, +1.72809125e-05, +2.45671116e-06, -2.65267792e-05,
+5.19846550e-01, +3.38971877e+02, +3.20977694e+02, +3.15108148e+02, +3.07535089e+02, +1.05326495e+00, +1.05324694e+00, +2.04676982e+01, +1.99806210e+01, +2.12352160e+01, +1.96280345e+01, +9.97606503e-01, +1.57194640e+00, +1.08096135e+00, +1.08096171e+00, +9.02235183e-05, +4.85078258e-03, +2.05394636e-03, +2.66672310e-03, -1.36172536e-03, +1.69453997e+00, +7.17511896e-01, +9.31575228e-01, -4.75696037e-01, +4.14134209e-06, +1.68858451e-05, +2.35550577e-06, -2.55973064e-05,
+5.30014758e-01, +3.45602173e+02, +3.27231840e+02, +3.21241589e+02, +3.13535653e+02, +1.05647988e+00, +1.05646323e+00, +2.05301727e+01, +2.00407090e+01, +2.13014479e+01, +1.96879758e+01, +9.97579130e-01, +1.57197367e+00, +1.08100974e+00, +1.08101013e+00, +9.02265475e-05, +4.74506261e-03, +2.02664496e-03, +2.61062470e-03, -1.33324838e-03, +1.65756298e+00, +7.07955181e-01, +9.11953161e-01, -4.65735301e-01, +4.01233286e-06, +1.64903553e-05, +2.25906811e-06, -2.46970548e-05,
+5.40275939e-01, +3.52293093e+02, +3.33542962e+02, +3.27430946e+02, +3.19591124e+02, +1.05966662e+00, +1.05965128e+00, +2.05920993e+01, +2.01002694e+01, +2.13671012e+01, +1.97473939e+01, +9.97552982e-01, +1.57200102e+00, +1.08105686e+00, +1.08105727e+00, +9.02294967e-05, +4.63794718e-03, +1.99931751e-03, +2.55537794e-03, -1.30458322e-03, +1.62010255e+00, +6.98390747e-01, +8.92630762e-01, -4.55709934e-01, +3.88601409e-06, +1.60956229e-05, +2.16615002e-06, -2.38232356e-05,
+5.50628885e-01, +3.59043850e+02, +3.39910318e+02, +3.33675493e+02, +3.25700790e+02, +1.06282053e+00, +1.06280645e+00, +2.06533882e+01, +2.01592156e+01, +2.14320805e+01, +1.98062024e+01, +9.97527980e-01, +1.57202834e+00, +1.08110272e+00, +1.08110315e+00, +9.02323676e-05, +4.53028070e-03, +1.97196286e-03, +2.50005681e-03, -1.27571499e-03, +1.58245342e+00, +6.88818107e-01, +8.73284395e-01, -4.45614673e-01, +3.76202643e-06, +1.57003306e-05, +2.07615969e-06, -2.29692484e-05,
+5.61072323e-01, +3.65853613e+02, +3.46333128e+02, +3.39974469e+02, +3.31863952e+02, +1.06593582e+00, +1.06592294e+00, +2.07139264e+01, +2.02174391e+01, +2.14962659e+01, +1.98642933e+01, +9.97504310e-01, +1.57205591e+00, +1.08114731e+00, +1.08114777e+00, +9.02351590e-05, +4.42367348e-03, +1.94440412e-03, +2.44477604e-03, -1.24655618e-03, +1.54517823e+00, +6.79175561e-01, +8.53954236e-01, -4.35418997e-01, +3.63860128e-06, +1.52992790e-05, +1.98911224e-06, -2.21262601e-05,
+5.71604913e-01, +3.72721508e+02, +3.52810569e+02, +3.46327070e+02, +3.38079855e+02, +1.06900906e+00, +1.06899731e+00, +2.07736474e+01, +2.02748761e+01, +2.15595869e+01, +1.99216030e+01, +9.97482054e-01, +1.57208384e+00, +1.08119063e+00, +1.08119109e+00, +9.02378703e-05, +4.31971007e-03, +1.91643649e-03, +2.39006715e-03, -1.21706777e-03, +1.50883040e+00, +6.69391603e-01, +8.34825930e-01, -4.25109282e-01, +3.51569857e-06, +1.48904030e-05, +1.90579247e-06, -2.12959983e-05,
+5.82225251e-01, +3.79646620e+02, +3.59341781e+02, +3.52732457e+02, +3.44347690e+02, +1.07204004e+00, +1.07202936e+00, +2.08325473e+01, +2.03315227e+01, +2.16220391e+01, +1.99781277e+01, +9.97461270e-01, +1.57211228e+00, +1.08123271e+00, +1.08123319e+00, +9.02405045e-05, +4.21869024e-03, +1.88798534e-03, +2.33639355e-03, -1.18730867e-03, +1.47351451e+00, +6.59440165e-01, +8.16061290e-01, -4.14706093e-01, +3.39512714e-06, +1.44769111e-05, +1.82596427e-06, -2.04819537e-05,
+5.92931863e-01, +3.86627989e+02, +3.65925860e+02, +3.59189749e+02, +3.50666548e+02, +1.07503144e+00, +1.07502174e+00, +2.08906781e+01, +2.03874290e+01, +2.16836776e+01, +2.00339169e+01, +9.97441793e-01, +1.57214120e+00, +1.08127370e+00, +1.08127419e+00, +9.02430704e-05, +4.11942571e-03, +1.85901880e-03, +2.28443035e-03, -1.15724601e-03, +1.43881505e+00, +6.49309982e-01, +7.97895875e-01, -4.04197840e-01, +3.27724183e-06, +1.40626255e-05, +1.74822159e-06, -1.96760510e-05,
+6.03723214e-01, +3.93664613e+02, +3.72561863e+02, +3.65698024e+02, +3.57035537e+02, +1.07798535e+00, +1.07797656e+00, +2.09480803e+01, +2.04426341e+01, +2.17445451e+01, +2.00890093e+01, +9.97423653e-01, +1.57217069e+00, +1.08131364e+00, +1.08131414e+00, +9.02455703e-05, +4.02120704e-03, +1.82951608e-03, +2.23373242e-03, -1.12688091e-03, +1.40448412e+00, +6.38993780e-01, +7.80174133e-01, -3.93584895e-01, +3.16259843e-06, +1.36508076e-05, +1.67293096e-06, -1.88792032e-05,
