"y", "y+", "Y+ch", "Y+hw", "Y+tl", "<u>", "<u>_f", "u+", "U+vd", "U+vs", "U+tl", "<rho>", "<P>", "<T>", "<T>_f", "mu", "<u''u''>_f", "<v''v''>_f", "<w''w''>_f", "<u''v''>_f", "<rho*u''u''>/tau_w", "<rho*v''v''>/tau_w", "<rho*w''w''>/tau_w", "<rho*u''v''>/tau_w", "<rho'rho'>", "<P'P'>", "<T''T''>_f", "<T''v''>_f",
+6.14597702e-01, +3.99420792e+02, +2.11317286e+02, +1.71493925e+02, +1.28528217e+02, +1.08900694e+00, +1.08891612e+00, +2.99770043e+01, +2.22016655e+01, +4.88197325e+01, +1.78434867e+01, +9.62865324e-01, +1.89298307e-01, +2.47701889e+00, +2.47714927e+00, +2.63260448e-04, +4.57256804e-03, +1.71608548e-03, +2.15949585e-03, -1.17935114e-03, +1.39863676e+00, +5.24908591e-01, +6.60536980e-01, -3.60734678e-01, +2.79784611e-04, +1.88516837e-05, +7.54696346e-04, -3.63539407e-04,
+6.25553659e-01, +4.06540957e+02, +2.14923080e+02, +1.74367957e+02, +1.30785632e+02, +1.09166823e+00, +1.09158622e+00, +3.00502613e+01, +2.22482080e+01, +4.89643892e+01, +1.78893494e+01, +9.62741376e-01, +1.89322963e-01, +2.47765875e+00, +2.47779087e+00, +2.63311450e-04, +4.44875948e-03, +1.69078209e-03, +2.11272963e-03, -1.14483430e-03, +1.36059158e+00, +5.17102326e-01, +6.46149150e-01, -3.50131742e-01, +2.71694304e-04, +1.84041122e-05, +7.21006507e-04, -3.47513527e-04,
+6.36589353e-01, +4.13712942e+02, +2.18554428e+02, +1.77262544e+02, +1.33059915e+02, +1.09429958e+00, +1.09422558e+00, +3.01226942e+01, +2.22942241e+01, +4.91074457e+01, +1.79347135e+01, +9.62623574e-01, +1.89346989e-01, +2.47827513e+00, +2.47840857e+00, +2.63360578e-04, +4.32403120e-03, +1.66579332e-03, +2.06686856e-03, -1.10998378e-03, +1.32228335e+00, +5.09397518e-01, +6.32045826e-01, -3.39431654e-01, +2.63755132e-04, +1.79582025e-05, +6.88765875e-04, -3.31865124e-04,
+6.47702990e-01, +4.20935582e+02, +2.22210753e+02, +1.80177231e+02, +1.35350926e+02, +1.09690004e+00, +1.09683318e+00, +3.01942769e+01, +2.23396973e+01, +4.92488487e+01, +1.79795664e+01, +9.62514640e-01, +1.89370952e-01, +2.47886842e+00, +2.47900275e+00, +2.63407862e-04, +4.19900191e-03, +1.64116387e-03, +2.02149313e-03, -1.07487621e-03, +1.28390424e+00, +5.01809070e-01, +6.18100121e-01, -3.28658607e-01, +2.56050117e-04, +1.75173233e-05, +6.58098931e-04, -3.16621669e-04,
+6.58892712e-01, +4.28207668e+02, +2.25891461e+02, +1.83111548e+02, +1.37658070e+02, +1.09946721e+00, +1.09940648e+00, +3.02649431e+01, +2.23845859e+01, +4.93884662e+01, +1.80238614e+01, +9.62411108e-01, +1.89394220e-01, +2.47943925e+00, +2.47957405e+00, +2.63453354e-04, +4.07453961e-03, +1.61694298e-03, +1.97619178e-03, -1.03959837e-03, +1.24571412e+00, +4.94350010e-01, +6.04183599e-01, -3.17837718e-01, +2.48606176e-04, +1.70829201e-05, +6.28945134e-04, -3.01781577e-04,
+6.70156597e-01, +4.35527952e+02, +2.29595938e+02, +1.86065008e+02, +1.39981159e+02, +1.10199776e+00, +1.10194220e+00, +3.03346014e+01, +2.24288319e+01, +4.95261155e+01, +1.80675444e+01, +9.62315434e-01, +1.89417326e-01, +2.47998814e+00, +2.48012311e+00, +2.63497095e-04, +3.95153366e-03, +1.59316690e-03, +1.93078483e-03, -1.00418707e-03, +1.20798726e+00, +4.87032499e-01, +5.90242592e-01, -3.06980855e-01, +2.41401343e-04, +1.66564148e-05, +6.01221711e-04, -2.87337348e-04,
+6.81492665e-01, +4.42895148e+02, +2.33323547e+02, +1.89037106e+02, +1.42319617e+02, +1.10448766e+00, +1.10443641e+00, +3.04031407e+01, +2.24723651e+01, +4.96615757e+01, +1.81105415e+01, +9.62224661e-01, +1.89439701e-01, +2.48051524e+00, +2.48065007e+00, +2.63539096e-04, +3.83056554e-03, +1.56986273e-03, +1.88538920e-03, -9.68623508e-04, +1.17089674e+00, +4.79863126e-01, +5.76310742e-01, -2.96081113e-01, +2.34404276e-04, +1.62370396e-05, +5.74878417e-04, -2.73270986e-04,
+6.92898874e-01, +4.50307927e+02, +2.37073635e+02, +1.92027324e+02, +1.44673259e+02, +1.10693241e+00, +1.10688476e+00, +3.04704370e+01, +2.25151068e+01, +4.97945999e+01, +1.81527782e+01, +9.62141314e-01, +1.89461857e-01, +2.48102067e+00, +2.48115511e+00, +2.63579369e-04, +3.71177902e-03, +1.54704618e-03, +1.84020782e-03, -9.32855935e-04, +1.13448875e+00, +4.72847784e-01, +5.62451333e-01, -2.85123267e-01, +2.27625522e-04, +1.58253405e-05, +5.49793173e-04, -2.59517720e-04,
+7.04373122e-01, +4.57764924e+02, +2.40845528e+02, +1.95035125e+02, +1.47041502e+02, +1.10932726e+00, +1.10928252e+00, +3.05363598e+01, +2.25569744e+01, +4.99249286e+01, +1.81941688e+01, +9.62062743e-01, +1.89483283e-01, +2.48150456e+00, +2.48163836e+00, +2.63617924e-04, +3.59525055e-03, +1.52472421e-03, +1.79535332e-03, -8.96862552e-04, +1.09878260e+00, +4.65987116e-01, +5.48696945e-01, -2.74099664e-01, +2.21068774e-04, +1.54209319e-05, +5.25848786e-04, -2.46008551e-04,
+7.15913252e-01, +4.65264737e+02, +2.44638536e+02, +1.98059961e+02, +1.49424153e+02, +1.11166728e+00, +1.11162477e+00, +3.06007735e+01, +2.25978820e+01, +5.00522920e+01, +1.82346315e+01, +9.61991476e-01, +1.89504469e-01, +2.48196678e+00, +2.48209969e+00, +2.63654751e-04, +3.48124276e-03, +1.50289204e-03, +1.75096224e-03, -8.60679947e-04, +1.06386066e+00, +4.59280730e-01, +5.35090477e-01, -2.63022029e-01, +2.14749925e-04, +1.50248125e-05, +5.03027705e-04, -2.32724571e-04,
+7.27517047e-01, +4.72805925e+02, +2.48451950e+02, +2.01101267e+02, +1.51820663e+02, +1.11394769e+00, +1.11390667e+00, +3.06635461e+01, +2.26377460e+01, +5.01764275e+01, +1.82740805e+01, +9.61925324e-01, +1.89524954e-01, +2.48240696e+00, +2.48253872e+00, +2.63689819e-04, +3.37014104e-03, +1.48154793e-03, +1.70741096e-03, -8.24361029e-04, +1.02983738e+00, +4.52726879e-01, +5.21745412e-01, -2.51905719e-01, +2.08669801e-04, +1.46370049e-05, +4.81381513e-04, -2.19695653e-04,
+7.39182237e-01, +4.80387013e+02, +2.52285044e+02, +2.04158466e+02, +1.54230820e+02, +1.11616420e+00, +1.11612399e+00, +3.07245597e+01, +2.26764916e+01, +5.02971001e+01, +1.83124444e+01, +9.61866669e-01, +1.89545191e-01, +2.48282481e+00, +2.48295520e+00, +2.63723108e-04, +3.26239207e-03, +1.46068521e-03, +1.66521265e-03, -7.87933195e-04, +9.96850991e-01, +4.46324496e-01, +5.08819555e-01, -2.40759531e-01, +2.02835910e-04, +1.42585296e-05, +4.60892979e-04, -2.06964678e-04,
+7.50906498e-01, +4.88006491e+02, +2.56137074e+02, +2.07230968e+02, +1.56654029e+02, +1.11831332e+00, +1.11827333e+00, +3.07837185e+01, +2.27140583e+01, +5.04141189e+01, +1.83496596e+01, +9.61813374e-01, +1.89564774e-01, +2.48322050e+00, +2.48334932e+00, +2.63754630e-04, +3.15837324e-03, +1.44028806e-03, +1.62480945e-03, -7.51400586e-04, +9.65013701e-01, +4.40067592e-01, +4.96446514e-01, -2.29583968e-01, +1.97246227e-04, +1.38893174e-05, +4.41440058e-04, -1.94570087e-04,
+7.62687453e-01, +4.95662814e+02, +2.60007282e+02, +2.10318168e+02, +1.59089986e+02, +1.12039240e+00, +1.12035213e+00, +3.08409491e+01, +2.27503996e+01, +5.05273366e+01, +1.83856813e+01, +9.61767325e-01, +1.89584123e-01, +2.48359462e+00, +2.48372171e+00, +2.63784432e-04, +3.05826371e-03, +1.42034032e-03, +1.58646212e-03, -7.14762239e-04, +9.34381358e-01, +4.33951956e-01, +4.84706608e-01, -2.18378981e-01, +1.91904412e-04, +1.35302248e-05, +4.22923431e-04, -1.82539989e-04,
+7.74522678e-01, +5.03354406e+02, +2.63894890e+02, +2.13419448e+02, +1.61538042e+02, +1.12239925e+00, +1.12235834e+00, +3.08961916e+01, +2.27854776e+01, +5.06366331e+01, +1.84204678e+01, +9.61726295e-01, +1.89602840e-01, +2.48394768e+00, +2.48407289e+00, +2.63812556e-04, +2.96207255e-03, +1.40085759e-03, +1.55025564e-03, -6.78039159e-04, +9.04953779e-01, +4.27981204e-01, +4.73624354e-01, -2.07150260e-01, +1.86802504e-04, +1.31815155e-05, +4.05403923e-04, -1.70891672e-04,
+7.86409695e-01, +5.11079658e+02, +2.67799108e+02, +2.16534178e+02, +1.63997843e+02, +1.12433167e+00, +1.12428986e+00, +3.09493849e+01, +2.28192539e+01, +5.07418865e+01, +1.84539816e+01, +9.61691686e-01, +1.89621233e-01, +2.48428008e+00, +2.48440328e+00, +2.63839032e-04, +2.86978252e-03, +1.38189798e-03, +1.51611959e-03, -6.41266225e-04, +8.76726359e-01, +4.22173590e-01, +4.63178653e-01, -1.95908574e-01, +1.81942326e-04, +1.28446573e-05, +3.88975030e-04, -1.59612779e-04,
+7.98345985e-01, +5.18836931e+02, +2.71719127e+02, +2.19661712e+02, +1.66468706e+02, +1.12618669e+00, +1.12614386e+00, +3.10004480e+01, +2.28516769e+01, +5.08429345e+01, +1.84861677e+01, +9.61661136e-01, +1.89638873e-01, +2.48459219e+00, +2.48471331e+00, +2.63863893e-04, +2.78145338e-03, +1.36355180e-03, +1.48392072e-03, -6.04479088e-04, +8.49714573e-01, +4.16555547e-01, +4.53327410e-01, -1.84664138e-01, +1.77311059e-04, +1.25203758e-05, +3.73579700e-04, -1.48664351e-04,
+8.10328980e-01, +5.26624558e+02, +2.75654126e+02, +2.22801393e+02, +1.68950207e+02, +1.12796029e+00, +1.12791641e+00, +3.10492699e+01, +2.28826764e+01, +5.09395563e+01, +1.85169559e+01, +9.61635579e-01, +1.89655990e-01, +2.48488459e+00, +2.48500363e+00, +2.63887182e-04, +2.69708653e-03, +1.34591289e-03, +1.45355912e-03, -5.67692027e-04, +8.23919191e-01, +4.11156055e-01, +4.44040353e-01, -1.73421338e-01, +1.72912102e-04, +1.22099845e-05, +3.59077325e-04, -1.37997706e-04,
+8.22356073e-01, +5.34440843e+02, +2.79603269e+02, +2.25952548e+02, +1.71441639e+02, +1.12964762e+00, +1.12960273e+00, +3.10957166e+01, +2.29121675e+01, +5.10314854e+01, +1.85462581e+01, +9.61612829e-01, +1.89672200e-01, +2.48515784e+00, +2.48527481e+00, +2.63908945e-04, +2.61661727e-03, +1.32906602e-03, +1.42492237e-03, -5.30914558e-04, +7.99318137e-01, +4.05999987e-01, +4.35281962e-01, -1.62182540e-01, +1.68759942e-04, +1.19141919e-05, +3.45385051e-04, -1.27592070e-04,
+8.34424614e-01, +5.42284065e+02, +2.83565706e+02, +2.29114495e+02, +1.73942565e+02, +1.13124340e+00, +1.13119763e+00, +3.11396438e+01, +2.29400584e+01, +5.11184344e+01, +1.85739831e+01, +9.61593817e-01, +1.89687714e-01, +2.48541229e+00, +2.48552723e+00, +2.63929211e-04, +2.54002052e-03, +1.31308767e-03, +1.39774942e-03, -4.94160184e-04, +7.75904201e-01, +4.01111027e-01, +4.26972789e-01, -1.50951916e-01, +1.64886914e-04, +1.16347107e-05, +3.32518473e-04, -1.17449658e-04,
+8.46531915e-01, +5.50152477e+02, +2.87540575e+02, +2.32286537e+02, +1.76452302e+02, +1.13274287e+00, +1.13269636e+00, +3.11809195e+01, +2.29662656e+01, +5.12001414e+01, +1.86000447e+01, +9.61576709e-01, +1.89702188e-01, +2.48564816e+00, +2.48576111e+00, +2.63947996e-04, +2.46728970e-03, +1.29805964e-03, +1.37171714e-03, -4.57428174e-04, +7.53673591e-01, +3.96513335e-01, +4.19013213e-01, -1.39728843e-01, +1.61320388e-04, +1.13730483e-05, +3.20518181e-04, -1.07564206e-04,
+8.58675255e-01, +5.58044310e+02, +2.91527002e+02, +2.35467969e+02, +1.78970386e+02, +1.13414268e+00, +1.13409561e+00, +3.12194519e+01, +2.29907307e+01, +5.12764230e+01, +1.86243842e+01, +9.61562260e-01, +1.89715792e-01, +2.48586566e+00, +2.48597670e+00, +2.63965318e-04, +2.39848101e-03, +1.28406103e-03, +1.34663526e-03, -4.20690668e-04, +7.32643851e-01, +3.92231341e-01, +4.11345363e-01, -1.28504846e-01, +1.58082072e-04, +1.11311210e-05, +3.09364255e-04, -9.79142839e-05,
+8.70851876e-01, +5.65957771e+02, +2.95524104e+02, +2.38658074e+02, +1.81496143e+02, +1.13544097e+00, +1.13539346e+00, +3.12551900e+01, +2.30134216e+01, +5.13471773e+01, +1.86469670e+01, +9.61548948e-01, +1.89728238e-01, +2.48606496e+00, +2.48617422e+00, +2.63981190e-04, +2.33387740e-03, +1.27115093e-03, +1.32258779e-03, -3.83928400e-04, +7.12900061e-01, +3.88282423e-01, +4.03994192e-01, -1.17273761e-01, +1.55165546e-04, +1.09095259e-05, +2.99022429e-04, -8.84835685e-05,
+8.83058990e-01, +5.73891051e+02, +2.99530986e+02, +2.41856127e+02, +1.84029134e+02, +1.13663607e+00, +1.13658819e+00, +3.12880873e+01, +2.30343086e+01, +5.14123111e+01, +1.86677634e+01, +9.61537721e-01, +1.89739706e-01, +2.48624590e+00, +2.48635353e+00, +2.63995600e-04, +2.27404842e-03, +1.25935790e-03, +1.29987273e-03, -3.47168671e-04, +6.94616746e-01, +3.84675666e-01, +3.97051075e-01, -1.06043992e-01, +1.52548722e-04, +1.07082278e-05, +2.89515326e-04, -7.92705903e-05,
+8.95293780e-01, +5.81842317e+02, +3.03546745e+02, +2.45061395e+02, +1.86568765e+02, +1.13772539e+00, +1.13767714e+00, +3.13180729e+01, +2.30533469e+01, +5.14716831e+01, +1.86867268e+01, +9.61527725e-01, +1.89749992e-01, +2.48640803e+00, +2.48651416e+00, +2.64008511e-04, +2.21962081e-03, +1.24869717e-03, +1.27886021e-03, -3.10466304e-04, +6.77984578e-01, +3.81415338e-01, +3.90628658e-01, -9.48321286e-02, +1.50199904e-04, +1.05263122e-05, +2.80928976e-04, -7.02877547e-05,
+9.07553406e-01, +5.89809722e+02, +3.07570469e+02, +2.48273140e+02, +1.89114606e+02, +1.13870585e+00, +1.13865721e+00, +3.13450618e+01, +2.30704824e+01, +5.15251241e+01, +1.87038029e+01, +9.61519880e-01, +1.89759244e-01, +2.48655091e+00, +2.48665568e+00, +2.64019889e-04, +2.17093761e-03, +1.23918982e-03, +1.25991480e-03, -2.73835493e-04, +6.63108855e-01, +3.78508226e-01, +3.84838632e-01, -8.36425417e-02, +1.48091346e-04, +1.03633352e-05, +2.73332218e-04, -6.15244315e-05,
+9.19835000e-01, +5.97791405e+02, +3.11601243e+02, +2.51490616e+02, +1.91666017e+02, +1.13957452e+00, +1.13952543e+00, +3.13689736e+01, +2.30856642e+01, +5.15724738e+01, +1.87189386e+01, +9.61513248e-01, +1.89767280e-01, +2.48667456e+00, +2.48677813e+00, +2.64029736e-04, +2.12801463e-03, +1.23086643e-03, +1.24335039e-03, -2.37242894e-04, +6.49993624e-01, +3.75963269e-01, +3.79776442e-01, -7.24649006e-02, +1.46195044e-04, +1.02187772e-05, +2.66738404e-04, -5.29399478e-05,
+9.32135676e-01, +6.05785490e+02, +3.15638139e+02, +2.54713071e+02, +1.94222462e+02, +1.14032852e+00, +1.14027891e+00, +3.13897291e+01, +2.30988419e+01, +5.16135750e+01, +1.87320824e+01, +9.61508209e-01, +1.89774204e-01, +2.48677934e+00, +2.48688190e+00, +2.64038080e-04, +2.09078315e-03, +1.22375413e-03, +1.22939505e-03, -2.00660430e-04, +6.38618070e-01, +3.73788886e-01, +3.75511873e-01, -6.12906109e-02, +1.44496823e-04, +1.00925731e-05, +2.61154980e-04, -4.45010234e-05,
+9.44452529e-01, +6.13790087e+02, +3.19680229e+02, +2.57939749e+02, +1.96783286e+02, +1.14096473e+00, +1.14091452e+00, +3.14072420e+01, +2.31099610e+01, +5.16482561e+01, +1.87431776e+01, +9.61503986e-01, +1.89779887e-01, +2.48686559e+00, +2.48696730e+00, +2.64044948e-04, +2.05926186e-03, +1.21786855e-03, +1.21814643e-03, -1.64096714e-04, +6.28987305e-01, +3.71989535e-01, +3.72074411e-01, -5.01222073e-02, +1.42998021e-04, +9.98477410e-06, +2.56597656e-04, -3.62047960e-05,
+9.56782640e-01, +6.21803300e+02, +3.23726575e+02, +2.61169888e+02, +1.99347955e+02, +1.14147968e+00, +1.14142886e+00, +3.14214170e+01, +2.31189607e+01, +5.16763276e+01, +1.87521620e+01, +9.61500977e-01, +1.89784424e-01, +2.48693350e+00, +2.48703453e+00, +2.64050356e-04, +2.03354916e-03, +1.21321059e-03, +1.20954267e-03, -1.27575362e-04, +6.21131595e-01, +3.70565633e-01, +3.69445294e-01, -3.89668908e-02, +1.41723083e-04, +9.89619270e-06, +2.53056604e-04, -2.80471487e-05,
+9.69123074e-01, +6.29823223e+02, +3.27776237e+02, +2.64402722e+02, +2.01915839e+02, +1.14186973e+00, +1.14181835e+00, +3.14321538e+01, +2.31257775e+01, +5.16975907e+01, +1.87589702e+01, +9.61498737e-01, +1.89787752e-01, +2.48698342e+00, +2.48708395e+00, +2.64054332e-04, +2.01380943e-03, +1.20976604e-03, +1.20340780e-03, -9.11047039e-05, +6.15100818e-01, +3.69512659e-01, +3.67570590e-01, -2.78271504e-02, +1.40709970e-04, +9.82799687e-06, +2.50482721e-04, -1.99953495e-05,
+9.81470890e-01, +6.37847943e+02, +3.31828271e+02, +2.67637484e+02, +2.04486346e+02, +1.14213160e+00, +1.14207979e+00, +3.14393622e+01, +2.31303541e+01, +5.17118663e+01, +1.87635430e+01, +9.61497437e-01, +1.89789958e-01, +2.48701603e+00, +2.48711621e+00, +2.64056928e-04, +2.00030108e-03, +1.20750416e-03, +1.19952091e-03, -5.46631255e-05, +6.10973982e-01, +3.68821290e-01, +3.66382878e-01, -1.66963603e-02, +1.40002370e-04, +9.78161569e-06, +2.48802997e-04, -1.19935925e-05,
+9.93823137e-01, +6.45875543e+02, +3.35881729e+02, +2.70873404e+02, +2.07058822e+02, +1.14226303e+00, +1.14221100e+00, +3.14429801e+01, +2.31326511e+01, +5.17190313e+01, +1.87658391e+01, +9.61496765e-01, +1.89791039e-01, +2.48703210e+00, +2.48713212e+00, +2.64058207e-04, +1.99339007e-03, +1.20638658e-03, +1.19765492e-03, -1.82227359e-05, +6.08862651e-01, +3.68479678e-01, +3.65812673e-01, -5.56596696e-03, +1.39637289e-04, +9.75812002e-06, +2.47967044e-04, -3.99910714e-06,
+1.00000000e+00, +6.49889823e+02, +3.35881729e+02, +2.70873404e+02, +2.08345745e+02, +1.14226303e+00, +1.14221100e+00, +3.14429801e+01, +2.31326511e+01, +5.17190313e+01, +1.87658391e+01, +9.61496765e-01, +1.89791039e-01, +2.48703210e+00, +2.48713212e+00, +2.64058207e-04, +1.99339007e-03, +1.20638658e-03, +1.19765492e-03, -1.82227359e-05, +6.08862651e-01, +3.68479678e-01, +3.65812673e-01, -5.56596696e-03, +1.39637289e-04, +9.75812002e-06, +2.47967044e-04, -3.99910714e-06,
