"y", "y+", "Y+ch", "Y+hw", "Y+tl", "<u>", "<u>_f", "u+", "U+vd", "U+vs", "U+tl", "<rho>", "<P>", "<T>", "<T>_f", "mu", "<u''u''>_f", "<v''v''>_f", "<w''w''>_f", "<u''v''>_f", "<rho*u''u''>/tau_w", "<rho*v''v''>/tau_w", "<rho*w''w''>/tau_w", "<rho*u''v''>/tau_w", "<rho'rho'>", "<P'P'>", "<T''T''>_f", "<T''v''>_f",
+0.00000000e+00, +0.00000000e+00, +0.00000000e+00, +0.00000000e+00, +0.00000000e+00, +0.00000000e+00, +0.00000000e+00, +0.00000000e+00, +0.00000000e+00, +0.00000000e+00, +0.00000000e+00, +2.42131967e+00, +1.92168035e-01, +1.00000000e+00, +1.00000000e+00, +4.16670000e-05, +0.00000000e+00, +0.00000000e+00, +0.00000000e+00, +0.00000000e+00, +0.00000000e+00, +0.00000000e+00, +0.00000000e+00, +0.00000000e+00, +0.00000000e+00, +0.00000000e+00, +0.00000000e+00, +0.00000000e+00,
+4.52352800e-04, +8.48670054e-01, +8.28499582e-01, +8.25893190e-01, +7.86335724e-01, +2.66267260e-02, +2.64045615e-02, +8.24738124e-01, +8.13518200e-01, +8.45318056e-01, +7.83229928e-01, +2.29135144e+00, +1.93946187e-01, +1.06708959e+00, +1.06649923e+00, +4.37464577e-05, +1.19981237e-04, +5.31731246e-08, +2.23918855e-05, -4.09819125e-07, +1.08930504e-01, +4.82756756e-05, +2.03295068e-02, -3.72073209e-04, +8.24885072e-03, +4.31757145e-05, +7.66202782e-04, -9.11716214e-07,
+1.36850100e-03, +2.56747790e+00, +2.40342259e+00, +2.37307359e+00, +2.08816823e+00, +7.66626632e-02, +7.50776676e-02, +2.37455484e+00, +2.28343975e+00, +2.53936675e+00, +2.06630974e+00, +2.06773771e+00, +1.93943406e-01, +1.18563371e+00, +1.18181822e+00, +4.73429290e-05, +8.91357320e-04, +5.56756907e-07, +1.41162556e-04, -6.09123469e-06, +7.30283953e-01, +4.56147748e-04, +1.15653675e-01, -4.99051373e-03, +1.71578742e-02, +4.29298573e-05, +4.86530356e-03, -1.25303434e-05,
+2.30010890e-03, +4.31529007e+00, +3.89440701e+00, +3.80699837e+00, +3.16183263e+00, +1.23378355e-01, +1.19988257e-01, +3.82153003e+00, +3.59378577e+00, +4.23729654e+00, +3.10933187e+00, +1.90521812e+00, +1.93938581e-01, +1.29029765e+00, +1.28259851e+00, +5.04440139e-05, +2.12863130e-03, +2.11423341e-06, +3.07828953e-04, -2.26509480e-05, +1.60690285e+00, +1.59603389e-03, +2.32379944e-01, -1.70991909e-02, +2.40813979e-02, +4.27360335e-05, +1.03984889e-02, -4.42931993e-05,
+3.24742230e-03, +6.09256770e+00, +5.32495207e+00, +5.15967272e+00, +4.09500741e+00, +1.67282401e-01, +1.62034652e-01, +5.18141712e+00, +4.77999045e+00, +5.92795169e+00, +3.99702478e+00, +1.78048289e+00, +1.93929719e-01, +1.38373012e+00, +1.37239106e+00, +5.31594823e-05, +3.65740373e-03, +5.59430576e-06, +4.92522550e-04, -5.38356963e-05, +2.58021076e+00, +3.94664876e-03, +3.47462866e-01, -3.79797947e-02, +2.80317099e-02, +4.24720824e-05, +1.62048810e-02, -1.01334059e-04,
+4.21069090e-03, +7.89977928e+00, +6.71085824e+00, +6.45157724e+00, +4.93675561e+00, +2.08623530e-01, +2.01636306e-01, +6.46192022e+00, +5.86253754e+00, +7.59853320e+00, +4.77513455e+00, +1.68132963e+00, +1.93917999e-01, +1.46768094e+00, +1.45323768e+00, +5.55604725e-05, +5.35147269e-03, +1.18268899e-05, +6.83047299e-04, -1.00827994e-04, +3.56509128e+00, +7.87894183e-03, +4.55038475e-01, -6.71704823e-02, +2.98354814e-02, +4.23141319e-05, +2.17193905e-02, -1.84159121e-04,
+5.19016750e-03, +9.73739907e+00, +8.06345948e+00, +7.69695254e+00, +5.71746109e+00, +2.47527631e-01, +2.38993440e-01, +7.66693862e+00, +6.85447228e+00, +9.23623178e+00, +5.47090430e+00, +1.60058072e+00, +1.93901274e-01, +1.54336994e+00, +1.52642175e+00, +5.76958678e-05, +7.11237746e-03, +2.14051213e-05, +8.74301570e-04, -1.62808027e-04, +4.51062634e+00, +1.35749972e-02, +5.54476715e-01, -1.03251856e-01, +3.02593852e-02, +4.21321728e-05, +2.66556917e-02, -2.90075076e-04,
+6.18610850e-03, +1.16059081e+01, +9.39128829e+00, +8.90628706e+00, +6.45728846e+00, +2.84072681e-01, +2.74217249e-01, +8.79888764e+00, +7.76507248e+00, +1.08295213e+01, +6.10175976e+00, +1.53366734e+00, +1.93881278e-01, +1.61172653e+00, +1.59285494e+00, +5.96019809e-05, +8.86444380e-03, +3.48306893e-05, +1.06436978e-03, -2.37949251e-04, +5.38675389e+00, +2.11659474e-02, +6.46797271e-01, -1.44597234e-01, +2.98294292e-02, +4.20623008e-05, +3.08844987e-02, -4.14991357e-04,
+7.19877380e-03, +1.35057940e+01, +1.07009994e+01, +1.00876248e+01, +7.17017027e+00, +3.18326058e-01, +3.07378123e-01, +9.85985418e+00, +8.60164972e+00, +1.23688810e+01, +6.67936370e+00, +1.47745692e+00, +1.93855838e-01, +1.67351426e+00, +1.65323896e+00, +6.13075887e-05, +1.05505459e-02, +5.23735481e-05, +1.25244773e-03, -3.23645798e-04, +6.17638317e+00, +3.06599397e-02, +7.33194015e-01, -1.89465122e-01, +2.88920364e-02, +4.19885320e-05, +3.43675713e-02, -5.53829457e-04,
+8.22842670e-03, +1.54375508e+01, +1.19979232e+01, +1.12473215e+01, +7.86612270e+00, +3.50360002e-01, +3.38541648e-01, +1.08520759e+01, +9.37040848e+00, +1.38470108e+01, +7.21188829e+00, +1.42973773e+00, +1.93827107e-01, +1.72939088e+00, +1.70816475e+00, +6.28365079e-05, +1.21305633e-02, +7.42942829e-05, +1.43819072e-03, -4.17244391e-04, +6.87197893e+00, +4.20878022e-02, +8.14736806e-01, -2.36369458e-01, +2.76659022e-02, +4.20213456e-05, +3.71246147e-02, -7.01706420e-04,
+9.27533420e-03, +1.74016794e+01, +1.32864198e+01, +1.23905138e+01, +8.55241096e+00, +3.80257381e-01, +3.67771823e-01, +1.17781194e+01, +1.00768800e+01, +1.52587964e+01, +7.70518181e+00, +1.38884960e+00, +1.93792784e-01, +1.77994104e+00, +1.75814239e+00, +6.42090696e-05, +1.35771559e-02, +1.00640480e-04, +1.62120670e-03, -5.15992846e-04, +7.47151195e+00, +5.53824787e-02, +8.92150415e-01, -2.83950980e-01, +2.62929904e-02, +4.20583211e-05, +3.92063241e-02, -8.53839701e-04,
+1.03397666e-02, +1.93986868e+01, +1.45701154e+01, +1.35214275e+01, +9.23451719e+00, +4.08111756e-01, +3.95143849e-01, +1.26408828e+01, +1.07261236e+01, +1.66010935e+01, +8.16366246e+00, +1.35355754e+00, +1.93755357e-01, +1.82569127e+00, +1.80363516e+00, +6.54429195e-05, +1.48742526e-02, +1.31509572e-04, +1.80107489e-03, -6.17532246e-04, +7.97730778e+00, +7.05307594e-02, +9.65946262e-01, -3.31192760e-01, +2.48612277e-02, +4.21913604e-05, +4.06818938e-02, -1.00631279e-03,
+1.14219981e-02, +2.14290875e+01, +1.58520692e+01, +1.46435906e+01, +9.91648896e+00, +4.34025946e-01, +4.20736981e-01, +1.34435508e+01, +1.13228371e+01, +1.78724756e+01, +8.59069475e+00, +1.32287509e+00, +1.93712395e-01, +1.86712001e+00, +1.84505917e+00, +6.65535666e-05, +1.60135882e-02, +1.66792440e-04, +1.97721968e-03, -7.19668777e-04, +8.39367154e+00, +8.74258120e-02, +1.03637812e+00, -3.77221098e-01, +2.34277726e-02, +4.23301587e-05, +4.16261347e-02, -1.15565360e-03,
+1.25223064e-02, +2.34934026e+01, +1.71348927e+01, +1.57599840e+01, +1.06015114e+01, +4.58109041e-01, +4.44640733e-01, +1.41895024e+01, +1.18713989e+01, +1.90729251e+01, +8.98905200e+00, +1.29605205e+00, +1.93666679e-01, +1.90466160e+00, +1.88280013e+00, +6.75546931e-05, +1.69937074e-02, +2.06464717e-04, +2.14906099e-03, -8.20727758e-04, +8.72680060e+00, +1.06026094e-01, +1.10361008e+00, -4.21469389e-01, +2.20262838e-02, +4.25521591e-05, +4.21152339e-02, -1.29937777e-03,
+1.36409727e-02, +2.55921596e+01, +1.84208387e+01, +1.68731535e+01, +1.12919234e+01, +4.80473920e-01, +4.66945946e-01, +1.48822337e+01, +1.23758974e+01, +2.02035628e+01, +9.36098921e+00, +1.27245811e+00, +1.93615677e-01, +1.93871079e+00, +1.91720612e+00, +6.84584284e-05, +1.78175447e-02, +2.50299553e-04, +2.31596350e-03, -9.19239772e-04, +8.98329835e+00, +1.26196712e-01, +1.16766880e+00, -4.63464819e-01, +2.06785049e-02, +4.27777555e-05, +4.22208702e-02, -1.43540652e-03,
+1.47782821e-02, +2.77258933e+01, +1.97118700e+01, +1.79852942e+01, +1.19896646e+01, +5.01234384e-01, +4.87749287e-01, +1.55252698e+01, +1.28401362e+01, +2.12663690e+01, +9.70853194e+00, +1.25161320e+00, +1.93562414e-01, +1.96962462e+00, +1.94859998e+00, +6.92755130e-05, +1.84918251e-02, +2.98175771e-04, +2.47737429e-03, -1.01423008e-03, +9.17052895e+00, +1.47872345e-01, +1.22858791e+00, -5.02980442e-01, +1.93951566e-02, +4.30725921e-05, +4.20095624e-02, -1.56253038e-03,
+1.59345231e-02, +2.98951451e+01, +2.10097108e+01, +1.90983144e+01, +1.26961151e+01, +5.20503182e-01, +5.07144890e-01, +1.61221029e+01, +1.32676463e+01, +2.22639628e+01, +1.00334138e+01, +1.23309394e+00, +1.93504285e-01, +1.99772583e+00, +1.97727119e+00, +7.00154791e-05, +1.90254744e-02, +3.49779175e-04, +2.63276719e-03, -1.10486932e-03, +9.29557226e+00, +1.70897058e-01, +1.28633206e+00, -5.39823209e-01, +1.81830327e-02, +4.33666310e-05, +4.15403517e-02, -1.67977301e-03,
+1.71099882e-02, +3.21004637e+01, +2.23158890e+01, +2.02138873e+01, +1.34125138e+01, +5.38390018e-01, +5.25228728e-01, +1.66761311e+01, +1.36616885e+01, +2.31993913e+01, +1.03372882e+01, +1.21658268e+00, +1.93444499e-01, +2.02330462e+00, +2.00348725e+00, +7.06867649e-05, +1.94292286e-02, +4.04914247e-04, +2.78173924e-03, -1.19074057e-03, +9.36573061e+00, +1.95186224e-01, +1.34091893e+00, -5.73988585e-01, +1.70431239e-02, +4.37156368e-05, +4.08655037e-02, -1.78684661e-03,
+1.83049734e-02, +3.43424044e+01, +2.36317685e+01, +2.13334906e+01, +1.41396847e+01, +5.55000361e-01, +5.42091331e-01, +1.71906211e+01, +1.40252642e+01, +2.40759741e+01, +1.06216068e+01, +1.20178407e+00, +1.93380402e-01, +2.04662189e+00, +2.02748596e+00, +7.12968529e-05, +1.97146530e-02, +4.63208483e-04, +2.92395702e-03, -1.27148506e-03, +9.38771841e+00, +2.20570496e-01, +1.39232910e+00, -6.05455429e-01, +1.59760132e-02, +4.40582521e-05, +4.00299706e-02, -1.88351995e-03,
+1.95197785e-02, +3.66215297e+01, +2.49585762e+01, +2.24584389e+01, +1.48784658e+01, +5.70434364e-01, +5.57822430e-01, +1.76686750e+01, +1.43611235e+01, +2.48971640e+01, +1.08877965e+01, +1.18848332e+00, +1.93315324e-01, +2.06791106e+00, +2.04948638e+00, +7.18523608e-05, +1.98938393e-02, +5.24416022e-04, +3.05921523e-03, -1.34706437e-03, +9.36820036e+00, +2.46952551e-01, +1.44061389e+00, -6.34345573e-01, +1.49787593e-02, +4.44419580e-05, +3.90723700e-02, -1.97008181e-03,
+2.07547073e-02, +3.89384095e+01, +2.62974239e+01, +2.35899103e+01, +1.56293506e+01, +5.84786371e-01, +5.72504784e-01, +1.81132151e+01, +1.46717794e+01, +2.56664515e+01, +1.11371173e+01, +1.17646784e+00, +1.93246571e-01, +2.08738118e+00, +2.06968181e+00, +7.23591527e-05, +1.99788449e-02, +5.88135217e-04, +3.18738344e-03, -1.41742073e-03, +9.31311378e+00, +2.74158503e-01, +1.48579484e+00, -6.60728919e-01, +1.40495123e-02, +4.48133614e-05, +3.80251978e-02, -2.04674184e-03,
+2.20100669e-02, +4.12936201e+01, +2.76493250e+01, +2.47289668e+01, +1.63929462e+01, +5.98144561e-01, +5.86219042e-01, +1.85269726e+01, +1.49595209e+01, +2.63872853e+01, +1.13708227e+01, +1.16559031e+00, +1.93177536e-01, +2.10521878e+00, +2.08825025e+00, +7.28224149e-05, +1.99814302e-02, +6.54094513e-04, +3.30842588e-03, -1.48273783e-03, +9.22819941e+00, +3.02086214e-01, +1.52795938e+00, -6.84785837e-01, +1.31839271e-02, +4.52130581e-05, +3.69156320e-02, -2.11409448e-03,
+2.32861687e-02, +4.36877456e+01, +2.90152104e+01, +2.58765733e+01, +1.71695443e+01, +6.10590914e-01, +5.99038472e-01, +1.89124868e+01, +1.52264294e+01, +2.70630208e+01, +1.15900154e+01, +1.15569331e+00, +1.93105494e-01, +2.12159057e+00, +2.10534792e+00, +7.32467455e-05, +1.99128338e-02, +7.21888776e-04, +3.42236636e-03, -1.54312823e-03, +9.11843150e+00, +3.30565374e-01, +1.56716083e+00, -7.06625145e-01, +1.23793159e-02, +4.55949160e-05, +3.57661145e-02, -2.17257082e-03,
+2.45833276e-02, +4.61213769e+01, +3.03959401e+01, +2.70336108e+01, +1.79596195e+01, +6.22201279e-01, +6.11033746e-01, +1.92721071e+01, +1.54743940e+01, +2.76968808e+01, +1.17957973e+01, +1.14667491e+00, +1.93033851e-01, +2.13664517e+00, +2.12111885e+00, +7.36362147e-05, +1.97835578e-02, +7.91240488e-04, +3.52929399e-03, -1.59888633e-03, +8.98854046e+00, +3.59495356e-01, +1.60351349e+00, -7.26444385e-01, +1.16310552e-02, +4.59937364e-05, +3.45949659e-02, -2.22288911e-03,
+2.59018623e-02, +4.85951118e+01, +3.17923130e+01, +2.82008892e+01, +1.87633383e+01, +6.33045544e-01, +6.22268364e-01, +1.96079982e+01, +1.57051263e+01, +2.82919298e+01, +1.19891292e+01, +1.13841556e+00, +1.92959862e-01, +2.15051530e+00, +2.13568889e+00, +7.39944344e-05, +1.96033603e-02, +8.61758723e-04, +3.62935603e-03, -1.65020862e-03, +8.84251528e+00, +3.88714717e-01, +1.63709872e+00, -7.44361918e-01, +1.09363228e-02, +4.63697684e-05, +3.34171187e-02, -2.26556653e-03,
+2.72420956e-02, +5.11095560e+01, +3.32050765e+01, +2.93791574e+01, +1.95811024e+01, +6.43187885e-01, +6.32803144e-01, +1.99221478e+01, +1.59201751e+01, +2.88510577e+01, +1.21709725e+01, +1.13084465e+00, +1.92886911e-01, +2.16331922e+00, +2.14917428e+00, +7.43246050e-05, +1.93810505e-02, +9.33173671e-04, +3.72275101e-03, -1.69742974e-03, +8.68409832e+00, +4.18128621e-01, +1.66805901e+00, -7.60570063e-01, +1.02907335e-02, +4.67528039e-05, +3.22444902e-02, -2.30133885e-03,
+2.86043538e-02, +5.36653216e+01, +3.46349328e+01, +3.05691119e+01, +2.04130012e+01, +6.52687022e-01, +6.42692249e-01, +2.02163747e+01, +1.61209394e+01, +2.93769695e+01, +1.23421562e+01, +1.12386924e+00, +1.92812243e-01, +2.17516251e+00, +2.16167617e+00, +7.46295693e-05, +1.91246106e-02, +1.00512145e-03, +3.80973554e-03, -1.74077428e-03, +8.51633740e+00, +4.47588374e-01, +1.69650478e+00, -7.75180287e-01, +9.69161645e-03, +4.71085663e-05, +3.10866396e-02, -2.33072781e-03,
+2.99889674e-02, +5.62630288e+01, +3.60825458e+01, +3.17714039e+01, +2.12593993e+01, +6.61596618e-01, +6.51987363e-01, +2.04923412e+01, +1.63086833e+01, +2.98721865e+01, +1.25035103e+01, +1.11744069e+00, +1.92739189e-01, +2.18613928e+00, +2.17328834e+00, +7.49118506e-05, +1.88410130e-02, +1.07735111e-03, +3.89059225e-03, -1.78056755e-03, +8.34205795e+00, +4.77008611e-01, +1.72260091e+00, -7.88365132e-01, +9.13498761e-03, +4.74626015e-05, +2.99508546e-02, -2.35441627e-03,
+3.13962706e-02, +5.89033044e+01, +3.75485457e+01, +3.29866458e+01, +2.21203366e+01, +6.69965637e-01, +6.60734319e-01, +2.07515638e+01, +1.64845482e+01, +3.03390496e+01, +1.26557443e+01, +1.11148503e+00, +1.92664995e-01, +2.19633374e+00, +2.18409229e+00, +7.51736964e-05, +1.85364516e-02, +1.14953502e-03, +3.96563692e-03, -1.81702307e-03, +8.16346798e+00, +5.06256136e-01, +1.74646964e+00, -8.00218401e-01, +8.61839195e-03, +4.77854527e-05, +2.88427430e-02, -2.37287686e-03,
+3.28266015e-02, +6.15867829e+01, +3.90335340e+01, +3.42154160e+01, +2.29961594e+01, +6.77838817e-01, +6.68976876e-01, +2.09954282e+01, +1.66495674e+01, +3.07797310e+01, +1.27995722e+01, +1.10596913e+00, +1.92592918e-01, +2.20582113e+00, +2.19416400e+00, +7.54171085e-05, +1.82162165e-02, +1.22144856e-03, +4.03517289e-03, -1.85043112e-03, +7.98262370e+00, +5.35257372e-01, +1.76827426e+00, -8.10887116e-01, +8.13830938e-03, +4.80992939e-05, +2.77662765e-02, -2.38670675e-03,
+3.42803019e-02, +6.43141055e+01, +4.05380867e+01, +3.54582631e+01, +2.38868733e+01, +6.85257032e-01, +6.76753811e-01, +2.12252005e+01, +1.68046767e+01, +3.11962433e+01, +1.29356005e+01, +1.10083277e+00, +1.92520210e-01, +2.21466893e+00, +2.20356942e+00, +7.56438752e-05, +1.78849848e-02, +1.29280622e-03, +4.09950957e-03, -1.88098070e-03, +7.80107399e+00, +5.63896312e-01, +1.78812439e+00, -8.20446301e-01, +7.69256213e-03, +4.83790627e-05, +2.67243554e-02, -2.39631558e-03,
+3.57577178e-02, +6.70859212e+01, +4.20627583e+01, +3.67157107e+01, +2.47928180e+01, +6.92257751e-01, +6.84102309e-01, +2.14420413e+01, +1.69507274e+01, +3.15904552e+01, +1.30644454e+01, +1.09605389e+00, +1.92450038e-01, +2.22293762e+00, +2.21237038e+00, +7.58555948e-05, +1.75466838e-02, +1.36341611e-03, +4.15891508e-03, -1.90892232e-03, +7.62028881e+00, +5.92113283e-01, +1.80616090e+00, -8.29019297e-01, +7.27807989e-03, +4.86443731e-05, +2.57186925e-02, -2.40221539e-03,
+3.72591988e-02, +6.99028861e+01, +4.36080841e+01, +3.79882595e+01, +2.57139739e+01, +6.98875372e-01, +6.91055464e-01, +2.16470160e+01, +1.70884948e+01, +3.19641029e+01, +1.31866293e+01, +1.09158243e+00, +1.92379666e-01, +2.23068155e+00, +2.22062057e+00, +7.60536995e-05, +1.72047297e-02, +1.43303930e-03, +4.21365186e-03, -1.93442015e-03, +7.44130087e+00, +6.19810760e-01, +1.82246695e+00, -8.36665418e-01, +6.89290255e-03, +4.88740921e-05, +2.47502457e-02, -2.40475794e-03,
+3.87850986e-02, +7.27656637e+01, +4.51745829e+01, +3.92763906e+01, +2.66506807e+01, +7.05141609e-01, +6.97645213e-01, +2.18411068e+01, +1.72186888e+01, +3.23188047e+01, +1.33026884e+01, +1.08740432e+00, +1.92312162e-01, +2.23794956e+00, +2.22837054e+00, +7.62394729e-05, +1.68618680e-02, +1.50151902e-03, +4.26394665e-03, -1.95769025e-03, +7.26509361e+00, +6.46943521e-01, +1.83716131e+00, -8.43489163e-01, +6.53435030e-03, +4.90858073e-05, +2.38191395e-02, -2.40437928e-03,
+4.03357746e-02, +7.56749246e+01, +4.67627587e+01, +4.05805680e+01, +2.76029019e+01, +7.11085692e-01, +7.03900049e-01, +2.20252193e+01, +1.73419596e+01, +3.26560670e+01, +1.34130768e+01, +1.08347720e+00, +1.92244813e-01, +2.24478556e+00, +2.23566408e+00, +7.64140664e-05, +1.65204201e-02, +1.56866070e-03, +4.31004366e-03, -1.97887906e-03, +7.09227126e+00, +6.73431253e-01, +1.85031607e+00, -8.49539360e-01, +6.20070212e-03, +4.92616931e-05, +2.29251388e-02, -2.40137998e-03,
+4.19115882e-02, +7.86313467e+01, +4.83731033e+01, +4.19012404e+01, +2.85709860e+01, +7.16734596e-01, +7.09847443e-01, +2.22001889e+01, +1.74589032e+01, +3.29772929e+01, +1.35182626e+01, +1.07979306e+00, +1.92180584e-01, +2.25122897e+00, +2.24254238e+00, +7.65785112e-05, +1.61822011e-02, +1.63433843e-03, +4.35216458e-03, -1.99817748e-03, +6.92345057e+00, +6.99241178e-01, +1.86204560e+00, -8.54907374e-01, +5.88969438e-03, +4.94175023e-05, +2.20675931e-02, -2.39612928e-03,
+4.35129046e-02, +8.16356152e+01, +5.00060973e+01, +4.32388435e+01, +2.95548915e+01, +7.22113116e-01, +7.15511742e-01, +2.23667835e+01, +1.75700649e+01, +3.32837825e+01, +1.36186387e+01, +1.07631569e+00, +1.92116798e-01, +2.25731506e+00, +2.24904079e+00, +7.67337289e-05, +1.58488062e-02, +1.69839504e-03, +4.39054517e-03, -2.01571892e-03, +6.75897283e+00, +7.24307293e-01, +1.87241708e+00, -8.59635054e-01, +5.59990335e-03, +4.95380032e-05, +2.12458366e-02, -2.38888050e-03,
+4.51400928e-02, +8.46884224e+01, +5.16622121e+01, +4.45938018e+01, +3.05549863e+01, +7.27244039e-01, +7.20916288e-01, +2.25257091e+01, +1.76759432e+01, +3.35767390e+01, +1.37146108e+01, +1.07304180e+00, +1.92056323e-01, +2.26307539e+00, +2.25519250e+00, +7.68805421e-05, +1.55215212e-02, +1.76072985e-03, +4.42539614e-03, -2.03167014e-03, +6.59926238e+00, +7.48606922e-01, +1.88153918e+00, -8.63802211e-01, +5.32948425e-03, +4.96372418e-05, +2.04590146e-02, -2.37993375e-03,
+4.67935258e-02, +8.77904682e+01, +5.33419113e+01, +4.59665300e+01, +3.15712308e+01, +7.32148256e-01, +7.26081696e-01, +2.26776127e+01, +1.77769932e+01, +3.38572727e+01, +1.38065149e+01, +1.06994008e+00, +1.91996524e-01, +2.26853821e+00, +2.26102593e+00, +7.70196866e-05, +1.52014864e-02, +1.82121840e-03, +4.45695336e-03, -2.04614448e-03, +6.44451121e+00, +7.72086496e-01, +1.88947877e+00, -8.67441558e-01, +5.07724480e-03, +4.97019958e-05, +1.97062415e-02, -2.36947952e-03,
+4.84735804e-02, +9.09424593e+01, +5.50456516e+01, +4.73574346e+01, +3.26040104e+01, +7.36844989e-01, +7.31027841e-01, +2.28230896e+01, +1.78736317e+01, +3.41264113e+01, +1.38947007e+01, +1.06701055e+00, +1.91940169e-01, +2.27372898e+00, +2.26656812e+00, +7.71518237e-05, +1.48895329e-02, +1.87978479e-03, +4.48543841e-03, -2.05927477e-03, +6.29497862e+00, +7.94733129e-01, +1.89634820e+00, -8.70617684e-01, +4.84159399e-03, +4.97447438e-05, +1.89863540e-02, -2.35773884e-03,
+5.01806370e-02, +9.41451096e+01, +5.67738840e+01, +4.87669148e+01, +3.36532822e+01, +7.41351923e-01, +7.35772355e-01, +2.29626877e+01, +1.79662409e+01, +3.43851058e+01, +1.39794558e+01, +1.06422553e+00, +1.91884667e-01, +2.27867065e+00, +2.27184238e+00, +7.72775498e-05, +1.45863226e-02, +1.93633846e-03, +4.51109221e-03, -2.07114698e-03, +6.15069176e+00, +8.16506075e-01, +1.90221610e+00, -8.73351496e-01, +4.62145500e-03, +4.97539678e-05, +1.82981179e-02, -2.34484417e-03,
+5.19150800e-02, +9.73991402e+01, +5.85270543e+01, +5.01953631e+01, +3.47194439e+01, +7.45685366e-01, +7.40332321e-01, +2.30969121e+01, +1.80551718e+01, +3.46342377e+01, +1.40610822e+01, +1.06158735e+00, +1.91832683e-01, +2.28338404e+00, +2.27687113e+00, +7.73974047e-05, +1.42922360e-02, +1.99083065e-03, +4.53411598e-03, -2.08186374e-03, +6.01174272e+00, +8.37403025e-01, +1.90718504e+00, -8.75694273e-01, +4.41542852e-03, +4.97409809e-05, +1.76400668e-02, -2.33095191e-03,
+5.36772977e-02, +1.00705280e+02, +6.03056047e+01, +5.16431670e+01, +3.58024464e+01, +7.49860300e-01, +7.44722843e-01, +2.32262268e+01, +1.81407459e+01, +3.48746203e+01, +1.41398251e+01, +1.05907109e+00, +1.91781669e-01, +2.28788809e+00, +2.28167376e+00, +7.75118783e-05, +1.40075022e-02, +2.04320479e-03, +4.55468144e-03, -2.09149159e-03, +5.87800954e+00, +8.57396066e-01, +1.91129443e+00, -8.77658799e-01, +4.22254337e-03, +4.96958960e-05, +1.70106949e-02, -2.31614238e-03,
+5.54676818e-02, +1.04064263e+02, +6.21099732e+01, +5.31107086e+01, +3.69026968e+01, +7.53890445e-01, +7.48958478e-01, +2.33510568e+01, +1.82232566e+01, +3.51070019e+01, +1.42159428e+01, +1.05668070e+00, +1.91734185e-01, +2.29220001e+00, +2.28626901e+00, +7.76214162e-05, +1.37321201e-02, +2.09344050e-03, +4.57287627e-03, -2.10011474e-03, +5.74944394e+00, +8.76493845e-01, +1.91459844e+00, -8.79288255e-01, +4.04158729e-03, +4.96291812e-05, +1.64084173e-02, -2.30052567e-03,
+5.72866281e-02, +1.07476832e+02, +6.39405953e+01, +5.45983658e+01, +3.80201421e+01, +7.57788264e-01, +7.53051873e-01, +2.34717881e+01, +1.83029698e+01, +3.53320643e+01, +1.42896394e+01, +1.05439361e+00, +1.91687727e-01, +2.29633539e+00, +2.29067291e+00, +7.77264210e-05, +1.34660484e-02, +2.14151524e-03, +4.58876759e-03, -2.10779492e-03, +5.62584042e+00, +8.94681400e-01, +1.91709353e+00, -8.80593738e-01, +3.87175128e-03, +4.95323585e-05, +1.58318403e-02, -2.28417387e-03,
+5.91345359e-02, +1.10943736e+02, +6.57979037e+01, +5.61065127e+01, +3.91552053e+01, +7.61565091e-01, +7.57015119e-01, +2.35887718e+01, +1.83801270e+01, +3.55504295e+01, +1.43611321e+01, +1.05221512e+00, +1.91644756e-01, +2.30030832e+00, +2.29490084e+00, +7.78272563e-05, +1.32091723e-02, +2.18743235e-03, +4.60240905e-03, -2.11461167e-03, +5.50712098e+00, +9.11976492e-01, +1.91881996e+00, -8.81616353e-01, +3.71206715e-03, +4.94150588e-05, +1.52796408e-02, -2.26719858e-03,
+6.10118080e-02, +1.14465732e+02, +6.76823291e+01, +5.76355202e+01, +4.03078354e+01, +7.65231297e-01, +7.60858716e-01, +2.37023292e+01, +1.84549483e+01, +3.57626685e+01, +1.44305907e+01, +1.05012477e+00, +1.91602826e-01, +2.30413152e+00, +2.29896584e+00, +7.79242502e-05, +1.29614213e-02, +2.23118940e-03, +4.61390187e-03, -2.12062609e-03, +5.39309416e+00, +9.28371528e-01, +1.91979001e+00, -8.82367442e-01, +3.56191137e-03, +4.92698105e-05, +1.47506776e-02, -2.24967828e-03,
+6.29188513e-02, +1.18043582e+02, +6.95943013e+01, +5.91857569e+01, +4.14784725e+01, +7.68796462e-01, +7.64592912e-01, +2.38127569e+01, +1.85276368e+01, +3.59693106e+01, +1.44982020e+01, +1.04812890e+00, +1.91564316e-01, +2.30781651e+00, +2.30288056e+00, +7.80176999e-05, +1.27226565e-02, +2.27279822e-03, +4.62335761e-03, -2.12591219e-03, +5.28368568e+00, +9.43887101e-01, +1.92006821e+00, -8.82885721e-01, +3.42049136e-03, +4.91054108e-05, +1.42438120e-02, -2.23170902e-03,
